Month,County,Plan Type,Plan Category,Plan,Plan Name Raw,Enrollees,Suppressed
2023-02-01,Mendocino,County Organized Health Systems,Medical,Partnership HealthPlan of California,Partnership HealthPlan of CA/Mendocino,41982.0,False
2023-02-01,Merced,County Organized Health Systems,Medical,Central California Alliance for Health Merced,Central California Alliance for Health Merced,151740.0,False
2023-02-01,Modoc,County Organized Health Systems,Medical,Partnership HealthPlan of California,Partnership HealthPlan of CA/Modoc,4238.0,False
2023-02-01,Mono,Regional Model,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Mono,2195.0,False
2023-02-01,Mono,Regional Model,Medical,California Health & Wellness,California Health & Wellness/Mono,1126.0,False
2023-02-01,Monterey,County Organized Health Systems,Medical,Central California Alliance for Health,Central California Alliance for Health/Montery,188874.0,False
2023-02-01,Napa,County Organized Health Systems,Medical,Partnership HP of CA,Partnership HP of CA/Napa,35526.0,False
2023-02-01,Nevada,Regional Model,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Nevada,16279.0,False
2023-02-01,Nevada,Regional Model,Medical,California Health & Wellness,California Health & Wellness/Nevada,10953.0,False
2023-02-01,Orange,County Organized Health Systems,Medical,CalOPTIMA,CalOPTIMA / Orange,959319.0,False
2023-02-01,Orange,PACE,PACE,AltaMed Senior Buena Care,AltaMed Senior Buena Care/Orange,294.0,False
2023-02-01,Orange,PACE,PACE,CalOPTIMA PACE,CalOPTIMA PACE,436.0,False
2023-02-01,Orange,PACE,PACE,Innovative Intergrated Health PACE,Innovative Intergrated Health PACE/Orange,54.0,False
2023-02-01,Placer,PACE,PACE,InnovAge,InnovAge/Placer,13.0,False
2023-02-01,Placer,Regional Model,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Placer,43539.0,False
2023-02-01,Placer,Regional Model,Medical,California Health & Wellness,California Health & Wellness/Placer,15583.0,False
2023-02-01,Placer,Regional Model,Medical,Kaiser,Kaiser/Placer,13661.0,False
2023-02-01,Plumas,Regional Model,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Plumas,3404.0,False
2023-02-01,Plumas,Regional Model,Medical,California Health & Wellness,California Health & Wellness/Plumas,2989.0,False
2023-02-01,Riverside,Commercial Plan (2 Plan),Medical,Molina Healthcare of California,Molina Healthcare of California/Riverside,118277.0,False
2023-02-01,Riverside,Local Initiative (2 Plan),Medical,Inland Emp Hlth Plan,Inland Emp Hlth Plan/Rvrsd,828859.0,False
2023-02-01,Riverside,PACE,PACE,InnovAge PACE,InnovAge PACE/Riverside,399.0,False
2023-02-01,Riverside,PACE,PACE,Neighborhood Healthcare PACE,Neighborhood Healthcare PACE/Riverside,106.0,False
2023-02-01,Riverside,SCAN,Medical,SCAN Health Plan,SCAN (Nurs hm cert)/Rvrsd + SCAN Hlth Plan/Rvrsd,3561.0,False
2023-02-01,Sacramento,Dental,Dental,Access Dental Plan,Access Dental Plan/Sacto,171391.0,False
2023-02-01,Sacramento,Dental,Dental,Health Net of California Dental,Health Net of California Dental,193559.0,False
2023-02-01,Sacramento,Dental,Dental,Liberty Dental Plan of CA,Liberty Dental Plan of CA/Sacto,225983.0,False
2023-02-01,Sacramento,Geographic Managed Care,Medical,Aetna Better Health,Aetna Better Health / Sacramento,27242.0,False
2023-02-01,Sacramento,Geographic Managed Care,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Sac,236526.0,False
2023-02-01,Sacramento,Geographic Managed Care,Medical,Health Net Community Solutions,Health Net/Sac,145193.0,False
2023-02-01,Sacramento,Geographic Managed Care,Medical,Kaiser Foundation,Kaiser Foundation/Sac,128053.0,False
2023-02-01,Sacramento,Geographic Managed Care,Medical,Molina Healthcare of California,Molina Healthcare of California/Sacramento,63147.0,False
2023-02-01,Sacramento,PACE,PACE,InnovAge,InnovAge/Sacramento,123.0,False
2023-02-01,Sacramento,Special Project,Medical,Sutter SeniorCare,Sutter SeniorCare/Sacramento,435.0,False
2023-02-01,San Benito,San Benito Model,Medical,Anthem Blue Cross,Anthem Blue Cross/San Benito,13261.0,False
