2024 Data View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,,
H3551 ,Local CCP ,ETERNALHEALTH OF ARIZONA INC ,eternalHealth ,"Eternal Health of Delaware, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H3554 ,Local CCP ,USABLE PPO INSURANCE COMPANY ,Arkansas Blue Medicare ,USAble Mutual Insurance Company ,72%,82%,70%,47%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,75%,82%,78%,48%,45%,59%,10%,72%,47%,60%,82,77,89,86,86,86,0.15,18%,Medicare shows only a Star Rating for this topic ,97%,92%,98%,97%,0.15,18%,Medicare shows only a Star Rating for this topic ,85,91,98,88%,88%,88%,72%,83%
H3557 ,Local CCP ,BLUE CROSS & BLUE SHIELD OF RHODE ISLAND ,Blue Cross & Blue Shield of Rhode Island ,Blue Cross & Blue Shield of Rhode Island ,90%,86%,88%,60%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,32%,90%,86%,81%,Not enough data available ,52%,71%,14%,90%,60%,62%,82,78,90,88,90,84,0.07,4%,Medicare shows only a Star Rating for this topic ,100%,100%,98%,97%,0.07,4%,Medicare shows only a Star Rating for this topic ,87,90,98,89%,92%,91%,90%,88%
H3561 ,Local CCP ,"HEALTH NET COMMUNITY SOLUTIONS, INC. ",Wellcare by Health Net ,Centene Corporation ,73%,73%,64%,59%,55%,92%,84%,48%,78%,82%,74%,71%,Not enough data available ,66%,10%,83%,40%,49%,76,72,87,81,82,Not enough data available ,0.61,7%,Medicare shows only a Star Rating for this topic ,100%,94%,97%,100%,0.61,7%,Medicare shows only a Star Rating for this topic ,85,86,96,87%,86%,85%,86%,90%
H3597 ,Local CCP ,AETNA HEALTH INC. (ME) ,Aetna Medicare ,CVS Health Corporation ,84%,83%,79%,47%,70%,100%,93%,56%,83%,92%,79%,45%,54%,93%,13%,87%,54%,57%,79,79,88,86,86,86,0.11,9%,Medicare shows only a Star Rating for this topic ,100%,100%,98%,98%,0.11,9%,Medicare shows only a Star Rating for this topic ,84,90,98,91%,91%,91%,85%,84%
H3653 ,Local CCP ,"PARAMOUNT CARE, INC. ",Paramount Elite Medicare Plans ,"Promedica Health System, Inc. ",78%,78%,80%,52%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,54%,73%,87%,78%,55%,37%,64%,12%,85%,67%,58%,84,81,91,87,88,87,0.1,4%,Medicare shows only a Star Rating for this topic ,96%,100%,97%,95%,0.1,4%,Medicare shows only a Star Rating for this topic ,86,90,96,85%,89%,89%,89%,82%
H3655 ,Local CCP ,COMMUNITY INSURANCE COMPANY ,Anthem Blue Cross and Blue Shield ,"Elevance Health, Inc. ",70%,75%,65%,47%,57%,99%,96%,33%,74%,83%,80%,59%,40%,74%,12%,85%,46%,64%,83,78,91,86,87,84,0.14,12%,Medicare shows only a Star Rating for this topic ,85%,97%,98%,100%,0.14,12%,Medicare shows only a Star Rating for this topic ,84,90,97,86%,88%,87%,86%,84%
H3660 ,Local CCP ,SUMMACARE INC. ,SummaCare Medicare Advantage Plans ,Summa Health ,73%,74%,78%,54%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,33%,78%,84%,82%,54%,44%,84%,12%,83%,75%,58%,84,81,92,88,90,87,0.04,4%,Medicare shows only a Star Rating for this topic ,99%,97%,92%,88%,0.04,4%,Medicare shows only a Star Rating for this topic ,88,92,97,88%,90%,88%,90%,82%
H3664 ,Local CCP ,AULTCARE HEALTH INSURING CORPORATION ,PrimeTime Health Plan ,Aultman Health Foundation ,76%,80%,79%,46%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,55%,84%,91%,85%,51%,35%,65%,11%,85%,59%,58%,85,81,95,88,91,88,0.02,3%,Medicare shows only a Star Rating for this topic ,100%,97%,97%,98%,0.02,3%,Medicare shows only a Star Rating for this topic ,89,94,99,87%,91%,89%,91%,84%
H3668 ,Local CCP ,"MOUNT CARMEL HEALTH PLAN, INC. ",MediGold ,Trinity Health Corporation ,74%,76%,76%,49%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,32%,68%,82%,73%,55%,42%,69%,11%,86%,55%,59%,86,81,94,89,92,88,0.03,5%,Medicare shows only a Star Rating for this topic ,100%,99%,84%,98%,0.03,5%,Medicare shows only a Star Rating for this topic ,89,92,93,88%,90%,89%,86%,86%
H3672 ,Local CCP ,"THE HEALTH PLAN OF WEST VIRGINIA, INC. ",The Health Plan ,"The Health Plan of West Virginia, Inc. ",65%,75%,71%,35%,56%,98%,95%,51%,66%,79%,70%,55%,37%,76%,12%,92%,48%,55%,85,81,94,88,91,86,0.07,10%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,98%,95%,0.07,10%,Medicare shows only a Star Rating for this topic ,89,92,99,88%,88%,87%,79%,88%
H3706 ,Local CCP ,"GLOBALHEALTH, INC. ",GlobalHealth ,"MHH Healthcare, L.P. ",79%,77%,76%,46%,CMS identified issues with this plan's data ,98%,95%,48%,82%,88%,82%,48%,35%,92%,11%,85%,74%,50%,83,79,92,88,90,87,0.16,9%,Medicare shows only a Star Rating for this topic ,98%,96%,98%,92%,0.16,9%,Medicare shows only a Star Rating for this topic ,88,92,94,87%,89%,88%,87%,86%
H3708 ,Local CCP ,"OKLAHOMA SUPERIOR SELECT, INC. ",American Health Advantage of Oklahoma ,Mitchell Family Office ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,98%,98%,97%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,81%,77%,Not enough data available ,Not enough data available ,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,100,Not enough data available ,88%,92%,87%,83%
H3727 ,Local CCP ,OH CHS SNP INC. ,Communicare Advantage ,"SNP Holdings, LLC ",Not enough data available ,4%,Plan too small to be measured ,No data available ,CMS identified issues with this plan's data ,1%,100%,Not enough data available ,65%,0%,Not enough data available ,No data available ,No data available ,Not enough data available ,No data available ,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,0,5%,Not enough data available ,100%,92%,83%,88%,0,5%,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,99,84%,77%,85%,88%,91%
H3748 ,Local CCP ,"AETNA BETTER HEALTH OF WASHINGTON, INC. ",Aetna Medicare ,CVS Health Corporation ,76%,79%,72%,50%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,49%,75%,94%,78%,50%,47%,93%,8%,88%,46%,58%,76,75,91,84,85,85,0.19,28%,Medicare shows only a Star Rating for this topic ,78%,98%,98%,98%,0.19,28%,Medicare shows only a Star Rating for this topic ,84,90,98,86%,89%,89%,86%,87%
H3749 ,Local CCP ,"UNITEDHEALTHCARE OF WISCONSIN, INC. ",UnitedHealthcare ,"UnitedHealth Group, Inc. ",71%,76%,73%,49%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,27%,75%,83%,76%,47%,43%,54%,10%,83%,44%,51%,82,79,89,87,87,85,0.16,19%,Medicare shows only a Star Rating for this topic ,100%,98%,98%,98%,0.16,19%,Medicare shows only a Star Rating for this topic ,88,92,98,85%,88%,88%,83%,83%
H3755 ,Local CCP ,"COMMUNITYCARE GOVERNMENT PROGRAMS, INC. ",CommunityCare Senior Health Plan (HMO) ,St Francis Health System & St John Health System ,78%,81%,76%,46%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,60%,83%,91%,71%,57%,41%,91%,11%,80%,84%,62%,83,80,93,88,91,88,0.06,3%,Medicare shows only a Star Rating for this topic ,88%,95%,95%,90%,0.06,3%,Medicare shows only a Star Rating for this topic ,86,90,98,84%,88%,87%,85%,82%
H3777 ,Local CCP ,"EXPERIENCE HEALTH, INC. ","Experience Health, Inc. ",Blue Cross and Blue Shield of North Carolina ,86%,72%,81%,68%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,74%,88%,77%,52%,43%,85%,10%,80%,76%,53%,82,80,92,88,89,88,0.23,10%,Medicare shows only a Star Rating for this topic ,100%,94%,94%,95%,0.23,10%,Medicare shows only a Star Rating for this topic ,89,90,98,83%,88%,86%,89%,87%
H3794 ,Local CCP ,"UNITEDHEALTHCARE OF WISCONSIN, INC. ",UnitedHealthcare ,"UnitedHealth Group, Inc. ",73%,80%,70%,49%,80%,93%,93%,35%,74%,85%,82%,65%,45%,64%,12%,89%,57%,57%,83,83,91,87,91,87,0.19,17%,Medicare shows only a Star Rating for this topic ,99%,99%,98%,98%,0.19,17%,Medicare shows only a Star Rating for this topic ,91,92,98,88%,88%,88%,86%,87%
H3800 ,Local CCP ,PROVIDER PARTNERS HEALTH PLAN OF ILLINOIS ,Provider Partners Health Plans ,"Rifkin Managed Care Holding, LLC ",41%,64%,Plan too small to be measured ,No data available ,100%,100%,100%,Not enough data available ,90%,53%,Not enough data available ,No data available ,No data available ,Not enough data available ,No data available ,Not enough data available ,Not enough data available ,25%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,0.07,6%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,81%,83%,0.07,6%,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,99,83%,75%,81%,91%,86%
H3805 ,Local CCP ,"UnitedHealthcare Benefits of Texas, Inc. ",UnitedHealthcare ,"UnitedHealth Group, Inc. ",75%,82%,78%,51%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,49%,80%,87%,75%,53%,44%,68%,11%,87%,56%,56%,77,75,89,85,87,85,0.1,9%,Medicare shows only a Star Rating for this topic ,98%,100%,98%,98%,0.1,9%,Medicare shows only a Star Rating for this topic ,86,89,98,88%,90%,90%,83%,86%
H3810 ,Local CCP ,"ALLCARE HEALTH PLAN, INC. ",AllCare Advantage ,"AllCare Health, Inc. ",52%,61%,54%,43%,No data available ,No data available ,No data available ,Not enough data available ,67%,80%,70%,52%,45%,64%,9%,82%,71%,46%,77,77,91,85,88,83,0.07,2%,Medicare shows only a Star Rating for this topic ,100%,100%,67%,72%,0.07,2%,Medicare shows only a Star Rating for this topic ,87,90,95,84%,85%,85%,90%,77%
H3811 ,Local CCP ,"SAMARITAN HEALTH PLANS, INC. ",Samaritan Advantage Health Plans ,Samaritan Health Services ,76%,69%,74%,53%,32%,91%,92%,Not enough data available ,75%,85%,66%,54%,47%,76%,10%,88%,75%,49%,77,78,90,84,86,85,0.05,3%,Medicare shows only a Star Rating for this topic ,92%,80%,67%,70%,0.05,3%,Medicare shows only a Star Rating for this topic ,85,89,99,87%,87%,88%,83%,83%
H3813 ,Local CCP ,"MODA HEALTH PLAN, INC. ","Moda Health Plan, Inc. ","Moda Partners, Inc. ",77%,79%,78%,50%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,43%,79%,76%,64%,52%,47%,59%,11%,87%,61%,55%,77,76,91,82,84,81,0.07,7%,Medicare shows only a Star Rating for this topic ,99%,97%,95%,97%,0.07,7%,Medicare shows only a Star Rating for this topic ,82,86,98,86%,87%,87%,60%,84%
H3814 ,Local CCP ,ATRIO HEALTH PLANS ,ATRIO Health Plans ,ATRIO Health Plans ,52%,55%,51%,43%,CMS identified issues with this plan's data ,72%,67%,Not enough data available ,69%,71%,65%,66%,Not enough data available ,27%,10%,83%,31%,49%,81,79,89,84,86,86,0.06,2%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,90%,78%,0.06,2%,Medicare shows only a Star Rating for this topic ,87,88,96,80%,81%,83%,74%,79%
H3815 ,Local CCP ,ALIGNMENT HEALTH PLAN ,Alignment Health Plan ,"Alignment Healthcare USA, LLC ",81%,83%,76%,52%,82%,100%,97%,77%,83%,89%,82%,57%,50%,85%,10%,86%,55%,53%,75,73,87,86,88,83,0.16,8%,Medicare shows only a Star Rating for this topic ,96%,97%,98%,97%,0.16,8%,Medicare shows only a Star Rating for this topic ,89,87,97,92%,92%,91%,100%,91%
H3817 ,Local CCP ,REGENCE BLUECROSS BLUESHIELD OF OREGON ,Regence BlueCross BlueShield of Oregon ,"Cambia Health Solutions, Inc. ",78%,80%,73%,52%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,38%,78%,82%,74%,46%,52%,64%,8%,81%,61%,55%,77,75,93,84,86,85,0.03,4%,Medicare shows only a Star Rating for this topic ,100%,96%,97%,98%,0.03,4%,Medicare shows only a Star Rating for this topic ,84,89,98,88%,90%,89%,75%,83%
H3822 ,Local CCP ,HEALTH CARE SERVICE CORPORATION ,"Blue Cross and Blue Shield of IL, NM ",Health Care Service Corporation ,75%,75%,81%,58%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,32%,76%,83%,71%,53%,38%,66%,12%,87%,45%,51%,76,73,86,84,84,84,0.19,13%,Medicare shows only a Star Rating for this topic ,97%,94%,98%,97%,0.19,13%,Medicare shows only a Star Rating for this topic ,84,87,97,85%,88%,84%,91%,88%
H3828 ,Local CCP ,"MOUNT CARMEL HEALTH PLAN OF IDAHO, INC. ",Saint Alphonsus Health Plan ,Trinity Health Corporation ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,84%,97%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H3832 ,Local CCP ,HAWAII MEDICAL SERVICE ASSOCIATION ,HMSA Akamai Advantage ,Hawaii Medical Service Association ,79%,77%,82%,55%,68%,100%,86%,67%,82%,85%,71%,55%,44%,72%,10%,83%,45%,58%,83,77,91,87,88,86,0.04,3%,Medicare shows only a Star Rating for this topic ,96%,92%,97%,94%,0.04,3%,Medicare shows only a Star Rating for this topic ,86,91,98,87%,89%,88%,84%,86%
H3864 ,Local CCP ,PACIFICSOURCE COMMUNITY HEALTH PLANS ,PacificSource Medicare ,PacificSource ,73%,77%,72%,48%,CMS identified issues with this plan's data ,86%,85%,28%,82%,80%,69%,53%,43%,63%,11%,85%,53%,60%,79,80,92,86,88,87,0.09,5%,Medicare shows only a Star Rating for this topic ,88%,94%,92%,94%,0.09,5%,Medicare shows only a Star Rating for this topic ,85,90,98,87%,88%,89%,80%,83%
H3890 ,Local CCP ,"HOPKINS HEALTH ADVANTAGE, INC. ",Johns Hopkins Advantage MD ,Johns Hopkins Healthcare LLC ,77%,79%,83%,52%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,34%,73%,79%,72%,53%,43%,68%,12%,83%,42%,66%,77,75,90,84,85,85,0.3,9%,Medicare shows only a Star Rating for this topic ,100%,82%,94%,97%,0.3,9%,Medicare shows only a Star Rating for this topic ,82,88,96,85%,89%,87%,87%,84%
H3907 ,Local CCP ,"UPMC HEALTH PLAN, INC. ",UPMC for Life ,UPMC Health System ,79%,77%,77%,48%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,45%,81%,88%,79%,58%,47%,82%,9%,85%,69%,62%,82,80,94,87,90,87,0.04,6%,Medicare shows only a Star Rating for this topic ,99%,98%,98%,95%,0.04,6%,Medicare shows only a Star Rating for this topic ,87,91,99,90%,93%,92%,84%,85%
H3909 ,Local CCP ,QCC INSURANCE COMPANY ,Independence Blue Cross ,"Independence Health Group, Inc. ",78%,73%,83%,55%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,40%,76%,83%,77%,52%,48%,69%,11%,88%,63%,61%,80,76,92,87,89,87,0.08,4%,Medicare shows only a Star Rating for this topic ,99%,99%,90%,92%,0.08,4%,Medicare shows only a Star Rating for this topic ,87,90,98,86%,89%,88%,90%,86%
