2024 CAI View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contract Number,Organization Marketing Name,Contract Name,Parent Organization,Puerto Rico Only,Part C FAC,Part D MA-PD FAC,Part D PDP FAC,Overall FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9615 ,MVP HEALTH CARE ,"MVP HEALTH PLAN, INC. ","MVP Health Care, Inc. ",No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9630 ,Wellcare by Allwell ,"ARKANSAS HEALTH AND WELLNESS HEALTH PLAN, INC ",Centene Corporation ,No ,3,4,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9656 ,Blue Cross of Idaho ,"BLUE CROSS OF IDAHO CARE PLUS, INC. ","Blue Cross of Idaho Health Service, Inc. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9662 ,Cigna ,"CIGNA HEALTHCARE OF CALIFORNIA, INC. ",The Cigna Group ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9678 ,Healthfirst Medicare Plan ,"HEALTHFIRST INSURANCE COMPANY, INC. ","Healthfirst, Inc. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9686 ,Alignment Health Plan ,"ALIGNMENT HEALTH PLAN OF NEVADA, INC. ","Alignment Healthcare USA, LLC ",No ,2,2,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9690 ,American Health Advantage of Indiana ,AMERICAN HEALTH PLAN OF INDIANA INC ,Mitchell Family Office ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9699 ,Arkansas Blue Medicare ,"HMO PARTNERS, INC. ",USAble Mutual Insurance Company ,No ,1,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9706 ,Blue Cross and Blue Shield of Texas ,HCSC INSURANCE SERVICES COMPANY ,Health Care Service Corporation ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9725 ,Cigna Healthcare ,"CIGNA HEALTHCARE OF NORTH CAROLINA, INC. ",The Cigna Group ,No ,2,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9730 ,Wellcare ,"WELLCARE HEALTH INSURANCE COMPANY OF KENTUCKY, INC ",Centene Corporation ,No ,4,5,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9761 ,Wellcare ,"WELLCARE HEALTH PLANS OF MASSACHUSETTS, INC. ",Centene Corporation ,No ,4,5,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9763 ,Ochsner Health Plan ,"OCHSNER HEALTH PLAN, INC. ",Ochsner Clinic Foundation ,No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9808 ,CARE N'' CARE INSURANCE COMPANY OF NORTH CAROLINA ,CARE N' CARE INSURANCE COMPANY OF NORTH CAROLINA ,"HTA Holdings, LLC ",No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9811 ,Wellcare by Allwell ,"MAGNOLIA HEALTH PLAN, INC. ",Centene Corporation ,No ,3,4,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9826 ,Community Health Choice ,"COMMUNITY HEALTH CHOICE TEXAS, INC. ",Harris County Hospital District ,No ,5,6,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9827 ,MediGold ,"MOUNT CARMEL HEALTH PLAN OF NEW YORK, INC. ",Trinity Health Corporation ,No ,1,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9834 ,Quartz Medicare Advantage ,QUARTZ HEALTH PLAN MN CORPORATION ,University of Wisconsin Hospitals and Clincs Autho ,No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9861 ,CCA Health Michigan ,"CCA HEALTH MICHIGAN, INC. ","Commonwealth Care Alliance, Inc. ",No ,3,4,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9876 ,CCA Health Rhode Island ,"Commonwealth Care Alliance Rhode Island, LLC ","Commonwealth Care Alliance, Inc. ",No ,3,4,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9884 ,Devoted Health ,DEVOTED HEALTH INSURANCE COMPANY ,"Devoted Health, Inc. ",No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9888 ,Devoted Health ,DEVOTED HEALTH INSURANCE COMPANY OF ALABAMA INC ,"Devoted Health, Inc. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9900 ,Wellcare ,"WELLCARE OF OKLAHOMA, INC. ",Centene Corporation ,No ,4,5,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9904 ,Mass Advantage ,"CENTRAL MASS HEALTH, LLC ",Central Mass Health Holding LLC ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9907 ,Tufts Health Plan ,TUFTS ASSOCIATED HEALTH MAINTENANCE ORGANIZATION ,"Point32Health, Inc. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9909 ,American Health Advantage of MS ,"AMERICAN HEALTH PLAN OF MS, INC. ",Mitchell Family Office ,No ,5,7,N/A ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9917 ,Align Senior Care ,"ALIGN SENIOR CARE FLORIDA, INC. ","Innovative Long Term Care Management, Inc. ",No ,3,4,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9940 ,Longevity Health Plan of Massachusetts ,LONGEVITY HEALTH PLAN OF MASSACHUSETTS INC ,"Longevity Health Founders, LLC ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9942 ,Longevity Health Plan ,LONGEVITY HEALTH PLAN OF NEW JERSEY INSURANCE COMP ,"Longevity Health Founders, LLC ",No ,5,6,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9943 ,Alignment Health Plan ,ALIGNMENT HEALTH PLAN OF FLORIDA INC ,"Alignment Healthcare USA, LLC ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9946 ,Shared Health Dual Freedom ,"SHARED HEALTH MISSISSIPPI, INC. ",BlueCross BlueShield of Tennessee ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9952 ,Medica ,MEDICA HEALTH PLANS ,Medica Holding Company ,No ,5,7,N/A ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9955 ,Molina Healthcare of Ohio ,"MOLINA HEALTHCARE OF OHIO, INC. ","Molina Healthcare, Inc., ",No ,5,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9976 ,Wellcare by Allwell ,"WESTERN SKY COMMUNITY CARE, INC. ",Centene Corporation ,No ,3,4,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9986 ,Florida Complete Care ,"HPMP OF FLORIDA, INC. ","Independent Living Systems, LLC ",No ,5,6,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R0110 ,Humana ,HUMANA INSURANCE COMPANY ,Humana Inc. ,No ,1,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R0759 ,UnitedHealthcare ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,"UnitedHealth Group, Inc. ",No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R0865 ,Humana ,HUMANA INSURANCE COMPANY ,Humana Inc. ,No ,1,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R0923 ,Humana ,HUMANA INSURANCE COMPANY ,Humana Inc. ,No ,1,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1390 ,Humana ,HUMANA INSURANCE COMPANY ,Humana Inc. ,No ,1,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1532 ,Humana ,HUMANA INSURANCE COMPANY ,Humana Inc. ,No ,1,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2604 ,UnitedHealthcare ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,"UnitedHealth Group, Inc. ",No ,3,4,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R3175 ,UnitedHealthcare ,UNITEDHEALTHCARE INSURANCE COMPANY ,"UnitedHealth Group, Inc. ",No ,5,7,N/A ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R3332 ,Florida Blue ,"BLUE CROSS AND BLUE SHIELD OF FLORIDA, INC. ",Guidewell Mutual Holding Corporation ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R3392 ,Humana ,HUMANA INSURANCE COMPANY ,Humana Inc. ,No ,1,3,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R3444 ,UnitedHealthcare ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,"UnitedHealth Group, Inc. ",No ,3,5,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R3887 ,Humana ,HUMANA INSURANCE COMPANY ,Humana Inc. ,No ,1,3,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R4182 ,Humana ,HUMANA INSURANCE COMPANY ,Humana Inc. ,No ,1,3,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R4487 ,Anthem Blue Cross and Blue Shield ,"ANTHEM INSURANCE COMPANIES, INC. ","Elevance Health, Inc. ",No ,1,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R4845 ,Humana ,HUMANA INSURANCE COMPANY ,Humana Inc. ,No ,2,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R5329 ,UnitedHealthcare ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,"UnitedHealth Group, Inc. ",No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R5342 ,UnitedHealthcare ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,"UnitedHealth Group, Inc. ",No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R5361 ,Humana ,HUMANA INSURANCE COMPANY ,Humana Inc. ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R5495 ,Humana ,HUMANA INSURANCE COMPANY ,Humana Inc. ,No ,1,3,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R5826 ,Humana ,HUMANA INSURANCE COMPANY ,Humana Inc. ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R5941 ,Anthem Blue Cross and Blue Shield ,"ANTHEM INSURANCE COMPANIES, INC. ","Elevance Health, Inc. ",No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R6694 ,Aetna Medicare ,AETNA LIFE INSURANCE COMPANY ,CVS Health Corporation ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R6801 ,UnitedHealthcare ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,"UnitedHealth Group, Inc. ",No ,3,4,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R7220 ,Humana ,HUMANA INSURANCE COMPANY ,Humana Inc. ,No ,1,3,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R7315 ,Humana ,HUMANA INSURANCE COMPANY ,Humana Inc. ,No ,1,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R7444 ,UnitedHealthcare ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,"UnitedHealth Group, Inc. ",No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S0156 ,NextBlue of North Dakota ,NEXTBLUE OF NORTH DAKOTA INSURANCE COMPANY ,Blue Cross Blue Shield of Michigan Mutual Ins. Co. ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S0586 ,MVP Health Care ,"MVP HEALTH PLAN, INC. ","MVP Health Care, Inc. ",No ,N/A ,N/A ,4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S0655 ,Tufts Health Plan ,TUFTS INSURANCE COMPANY ,"Point32Health, Inc. ",No ,N/A ,N/A ,2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1030 ,BlueRx (PDP) ,BCBS OF ALABAMA & UTIC INSURANCE COMPANY ,BlueCross BlueShield of Alabama ,No ,N/A ,N/A ,4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1140 ,Highmark Blue Cross Blue Shield or Highmark Blue S ,Highmark Western and Northeastern New York Inc. ,Highmark Health ,No ,N/A ,N/A ,3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1822 ,HealthPartners ,"HEALTHPARTNERS, INC. ","HealthPartners, Inc. ",No ,N/A ,N/A ,2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2135 ,Blue Cross Blue Shield Association ,BLUE CROSS BLUE SHIELD ASSOCIATION ,"BlueCross BlueShield Association, Federal Employee ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2465 ,Optima Medicare ,OPTIMA HEALTH PLAN ,Sentara Health Care (SHC) ,No ,N/A ,N/A ,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2468 ,Blue Shield of California ,CALIFORNIA PHYSICIANS' SERVICE ,California Physicians' Service ,No ,N/A ,N/A ,2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2668 ,Farm Bureau Health Plans ,MEMBERS HEALTH INSURANCE COMPANY ,Tennessee Rural Health Improvement Association ,No ,N/A ,N/A ,4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2874 ,Humana ,"HUMANA INSURANCE OF PUERTO RICO, INC. ",Humana Inc. ,Yes ,N/A ,N/A ,4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2893 ,Blue MedicareRx ,ANTHEM INSURANCE CO. & BCBSMA & BCBSRI & BCBSVT ,"Elevance Health, Inc. & BCBSMA & BCBSRI & BCBSVT ",No ,N/A ,N/A ,3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3285 ,MG Insurance Company ,MG INSURANCE COMPANY ,"MedImpact Holdings, Inc. ",No ,N/A ,N/A ,3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3389 ,UPMC Health Plan ,"UPMC HEALTH BENEFITS, INC. ",UPMC Health System ,No ,N/A ,N/A ,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3521 ,"Excellus Health Plan, Inc ","EXCELLUS HEALTH PLAN, INC. ","Lifetime Healthcare, Inc. ",No ,N/A ,N/A ,2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3875 ,Granite Alliance ,GRANITE ALLIANCE INSURANCE COMPANY ,"Prime Therapeutics, LLC. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3994 ,HMSAs Medicare Rx Plan ,HAWAII MEDICAL SERVICE ASSOCIATION (HMSA) ,Hawaii Medical Service Association ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S4219 ,Health Alliance Medicare Prescription Plan ,HEALTH ALLIANCE MEDICAL PLANS ,The Carle Foundation ,No ,N/A ,N/A ,2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S4501 ,Pharmacy Benefit Dimensions PDP ,INDEPENDENT HEALTH BENEFITS CORPORATION ,"Independent Health Association, Inc. ",No ,N/A ,N/A ,3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S4802 ,Wellcare ,"WELLCARE PRESCRIPTION INSURANCE, INC. ",Centene Corporation ,No ,N/A ,N/A ,5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5450 ,BlueScripts ,"SECURITYCARE OF TENNESSEE, INC. ",BlueCross BlueShield of Tennessee ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5540 ,Blue Cross and Blue Shield of North Carolina ,BLUE CROSS AND BLUE SHIELD OF NORTH CAROLINA ,Blue Cross and Blue Shield of North Carolina ,No ,N/A ,N/A ,2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5552 ,Humana ,HUMANA INSURANCE COMPANY OF NEW YORK ,Humana Inc. ,No ,N/A ,N/A ,5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5584 ,Blue Cross Blue Shield of Michigan ,BCBS OF MICHIGAN MUTUAL INSURANCE COMPANY ,Blue Cross Blue Shield of Michigan Mutual Ins. Co. ,No ,N/A ,N/A ,4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5588 ,Paramount Prescription Drug Plan ,PARAMOUNT INSURANCE COMPANY ,"Promedica Health System, Inc. ",No ,N/A ,N/A ,3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5593 ,Highmark Blue Shield ,HM HEALTH INSURANCE COMPANY ,Highmark Health ,No ,N/A ,N/A ,4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5596 ,Anthem / Anthem or Blue KC in Missouri ,"ANTHEM INSURANCE COMPANIES, INC. ","Elevance Health, Inc. ",No ,N/A ,N/A ,3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5601 ,Aetna Medicare ,SILVERSCRIPT INSURANCE COMPANY ,CVS Health Corporation ,No ,N/A ,N/A ,5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5609 ,Asuris Northwest Health ,ASURIS NORTHWEST HEALTH ,"Cambia Health Solutions, Inc. ",No ,N/A ,N/A ,3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5617 ,Cigna ,CIGNA HEALTH AND LIFE INSURANCE COMPANY ,The Cigna Group ,No ,N/A ,N/A ,5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5660 ,Express Scripts Medicare ,MEDCO CONTAINMENT LIFE AND MEDCO CONTAINMENT NY ,The Cigna Group ,No ,N/A ,N/A ,3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5715 ,"Blue Cross and Blue Shield of IL, NM, OK, TX ",HCSC INSURANCE SERVICES COMPANY ,Health Care Service Corporation ,No ,N/A ,N/A ,3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5726 ,Blue Cross and Blue Shield of Kansas or Blue KC ,BLUE CROSS AND BLUE SHIELD OF KANSAS ,Blue Cross Blue Shield of Kansas ,No ,N/A ,N/A ,3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5743 ,MedicareBlue Rx ,"WELLMARK  IA & SD, & BCBS MN, MT, NE, ND,& WY ","BCBS MN, MT, NE, ND, WY, Wellmark IA and SD ",No ,N/A ,N/A ,3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5795 ,Arkansas Blue Medicare ,USABLE MUTUAL INSURANCE COMPANY ,USAble Mutual Insurance Company ,No ,N/A ,N/A ,4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5805 ,UnitedHealthcare ,UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK ,"UnitedHealth Group, Inc. ",No ,N/A ,N/A ,4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5820 ,UnitedHealthcare ,UNITEDHEALTHCARE INSURANCE COMPANY ,"UnitedHealth Group, Inc. ",No ,N/A ,N/A ,4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5857 ,Priority Health Medicare ,PRIORITY HEALTH INSURANCE COMPANY ,Corewell Health ,No ,N/A ,N/A ,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5877 ,EMI Health ,EDUCATORS MUTUAL INSURANCE ASSOCIATION ,Educators Mutual Insurance Association ,No ,N/A ,N/A ,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5884 ,Humana ,HUMANA INSURANCE COMPANY ,Humana Inc. ,No ,N/A ,N/A ,5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5904 ,Florida Blue ,"BLUE CROSS AND BLUE SHIELD OF FLORIDA, INC. ",Guidewell Mutual Holding Corporation ,No ,N/A ,N/A ,3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5916 ,Regence BlueShield of Idaho and Regence BC BS Utah ,REGENCE BLUESHIELD OF IDAHO AND REGENCE BC BS UTAH ,"Cambia Health Solutions, Inc. ",No ,N/A ,N/A ,3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5921 ,UnitedHealthcare ,UNITEDHEALTHCARE INS. CO. & UHC INS. CO. OF NY ,"UnitedHealth Group, Inc. ",No ,N/A ,N/A ,5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5953 ,Blue Cross Blue Shield of South Carolina ,BLUECROSS AND BLUESHIELD OF SOUTH CAROLINA ,BlueCross BlueShield of South Carolina (BCBSSC) ,No ,N/A ,N/A ,2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5960 ,UniCare ,UNICARE LIFE & HEALTH INSURANCE COMPANY ,"Elevance Health, Inc. ",No ,N/A ,N/A ,4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5966 ,EmblemHealth ,"EMBLEMHEALTH PLAN, INC ","EmblemHealth, Inc. ",No ,N/A ,N/A ,2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5975 ,"Moda Health Plan, Inc. ","MODA HEALTH PLAN, INC. ","Moda Partners, Inc. ",No ,N/A ,N/A ,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5993 ,Horizon Blue Cross Blue Shield of New Jersey ,HORIZON INSURANCE COMPANY ,"Horizon Mutual Holdings, Inc ",No ,N/A ,N/A ,3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S6506 ,Blue Cross Blue Shield of Arizona (AZ Blue) ,"BLUE CROSS AND BLUE SHIELD ARIZONA, INC. ",Blue Cross Blue Shield of Arizona ,No ,N/A ,N/A ,4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S6875 ,Independence Blue Cross ,QCC INSURANCE COMPANY ,"Independence Health Group, Inc. ",No ,N/A ,N/A ,2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S6946 ,Clear Spring Health ,CLEAR SPRING HEALTH INSURANCE COMPANY ,Group 1001 ,No ,N/A ,N/A ,5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S7126 ,Mutual of Omaha Rx ,OMAHA HEALTH INSURANCE COMPANY ,Mutual of Omaha Insurance Company ,No ,N/A ,N/A ,3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S7694 ,Elixir Insurance ,ELIXIR INSURANCE COMPANY ,Rite Aid Corporation ,No ,N/A ,N/A ,5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S8067 ,Avalon Insurance Company ,Avalon Insurance Company ,CAPITAL BLUE CROSS ,No ,N/A ,N/A ,4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S8841 ,"Optum Insurance of Ohio, Inc. ","OPTUM INSURANCE OF OHIO, INC. ","UnitedHealth Group, Inc. ",No ,N/A ,N/A ,3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
