ccn,with_CC,with_MCC,without_CC,total_cc_discharges,pct_without_CC,pct_with_CC,pct_with_MCC
050779,25,418,0,443,0.0,5.643340857787811,94.35665914221218
050780,0,668,0,668,0.0,0.0,100.0
050782,0,16,0,16,0.0,0.0,100.0
050783,0,80,0,80,0.0,0.0,100.0
050784,13,137,0,150,0.0,8.666666666666668,91.33333333333333
050785,12,13,43,68,63.23529411764706,17.647058823529413,19.11764705882353
060001,73,406,0,479,0.0,15.24008350730689,84.75991649269311
060003,0,133,0,133,0.0,0.0,100.0
060004,0,97,0,97,0.0,0.0,100.0
060006,0,98,22,120,18.333333333333332,0.0,81.66666666666667
060008,0,33,0,33,0.0,0.0,100.0
060009,188,733,13,934,1.3918629550321198,20.12847965738758,78.4796573875803
060010,380,913,83,1376,6.031976744186047,27.61627906976744,66.35174418604652
060011,24,243,0,267,0.0,8.98876404494382,91.01123595505618
060012,0,83,0,83,0.0,0.0,100.0
060013,136,404,23,563,4.085257548845471,24.156305506216697,71.75843694493783
060014,131,296,43,470,9.148936170212766,27.872340425531917,62.97872340425532
060015,455,1117,38,1610,2.360248447204969,28.26086956521739,69.37888198757764
060020,321,1031,26,1378,1.8867924528301887,23.294629898403482,74.81857764876632
060022,1363,2151,247,3761,6.567402286625898,36.24036160595586,57.19223610741824
060023,330,870,67,1267,5.288082083662194,26.045777426992895,68.66614048934491
060024,1428,2522,301,4251,7.080686897200658,33.59209597741708,59.32721712538226
060027,284,742,53,1079,4.911955514365153,26.32066728452271,68.76737720111214
060028,51,442,25,518,4.826254826254826,9.845559845559846,85.32818532818533
060030,0,137,0,137,0.0,0.0,100.0
060031,726,2216,247,3189,7.745374725619317,22.765757290686736,69.48886798369395
060032,80,384,63,527,11.954459203036052,15.180265654648956,72.86527514231499
060034,538,1071,163,1772,9.198645598194132,30.361173814898418,60.440180586907445
060044,0,50,0,50,0.0,0.0,100.0
060049,16,0,14,30,46.666666666666664,53.333333333333336,0.0
060054,38,83,43,164,26.21951219512195,23.170731707317074,50.609756097560975
060064,146,308,13,467,2.7837259100642395,31.263383297644538,65.95289079229121
060065,26,280,0,306,0.0,8.49673202614379,91.50326797385621
060071,0,85,11,96,11.458333333333332,0.0,88.54166666666666
060075,47,177,36,260,13.846153846153847,18.076923076923077,68.07692307692308
060076,0,70,0,70,0.0,0.0,100.0
060096,12,36,40,88,45.45454545454545,13.636363636363635,40.909090909090914
060100,214,985,41,1240,3.306451612903226,17.258064516129032,79.43548387096774
060103,57,56,64,177,36.15819209039548,32.20338983050847,31.63841807909605
060104,115,461,0,576,0.0,19.96527777777778,80.03472222222221
060107,0,12,0,12,0.0,0.0,100.0
060112,428,790,95,1313,7.235338918507235,32.5971058644326,60.16755521706016
060113,219,811,11,1041,1.0566762728146013,21.037463976945244,77.90585975024015
060114,169,642,12,823,1.4580801944106925,20.534629404617256,78.00729040097205
060116,30,267,0,297,0.0,10.1010101010101,89.8989898989899
060117,0,0,13,13,100.0,0.0,0.0
060118,0,11,0,11,0.0,0.0,100.0
060119,586,945,135,1666,8.103241296518608,35.17406962785114,56.72268907563025
060124,153,0,39,192,20.3125,79.6875,0.0
060125,30,234,0,264,0.0,11.363636363636363,88.63636363636364
060128,143,323,0,466,0.0,30.686695278969957,69.31330472103005
060131,62,341,0,403,0.0,15.384615384615385,84.61538461538461
060132,112,464,0,576,0.0,19.444444444444446,80.55555555555556
070002,548,1484,80,2112,3.787878787878788,25.946969696969695,70.26515151515152
070003,42,240,0,282,0.0,14.893617021276595,85.1063829787234
070004,27,176,0,203,0.0,13.30049261083744,86.69950738916256
070005,245,1023,0,1268,0.0,19.321766561514195,80.6782334384858
070006,459,1267,50,1776,2.815315315315315,25.844594594594593,71.34009009009009
070007,361,1112,39,1512,2.579365079365079,23.875661375661377,73.54497354497354
070008,17,80,0,97,0.0,17.525773195876287,82.4742268041237
070010,708,2211,36,2955,1.2182741116751268,23.95939086294416,74.82233502538071
070011,169,680,0,849,0.0,19.905771495877502,80.0942285041225
070012,0,17,0,17,0.0,0.0,100.0
070016,127,664,12,803,1.4943960149439601,15.81569115815691,82.68991282689913
070017,256,859,50,1165,4.291845493562231,21.974248927038627,73.73390557939913
070018,426,1226,22,1674,1.3142174432497014,25.448028673835125,73.23775388291517
070020,465,959,81,1505,5.382059800664452,30.89700996677741,63.72093023255814
070021,49,222,0,271,0.0,18.081180811808117,81.91881918819189
070022,2245,5575,229,8049,2.8450739222263635,27.891663560690773,69.26326251708286
070024,359,1042,26,1427,1.8220042046250877,25.157673440784862,73.02032235459005
070025,1570,3744,374,5688,6.575246132208158,27.60196905766526,65.82278481012658
070027,83,510,0,593,0.0,13.99662731871838,86.00337268128162
070028,277,868,24,1169,2.0530367835757057,23.69546621043627,74.25149700598801
070029,41,279,0,320,0.0,12.812499999999998,87.1875
070031,155,219,0,374,0.0,41.44385026737968,58.55614973262032
070033,963,2931,72,3966,1.8154311649016641,24.28139183055976,73.90317700453858
070034,419,1323,0,1742,0.0,24.052812858783007,75.94718714121699
070035,350,1150,34,1534,2.216427640156454,22.816166883963493,74.96740547588006
070036,217,799,45,1061,4.2412818096135725,20.45240339302545,75.30631479736098
080001,3778,6963,1154,11895,9.701555275325767,31.761244220260615,58.53720050441362
080003,15,249,0,264,0.0,5.681818181818182,94.31818181818183
080004,538,1933,109,2580,4.224806201550388,20.852713178294575,74.92248062015504
080006,162,662,15,839,1.7878426698450536,19.30870083432658,78.90345649582838
080007,936,1781,369,3086,11.957226182760856,30.33052495139339,57.71224886584575
080009,239,799,39,1077,3.6211699164345403,22.191272051996286,74.18755803156918
090001,334,1251,43,1628,2.6412776412776413,20.515970515970515,76.84275184275184
090003,80,380,0,460,0.0,17.391304347826086,82.6086956521739
090004,664,1643,260,2567,10.128554733151539,25.866770549279316,64.00467471756915
090005,411,1173,176,1760,10.0,23.352272727272727,66.64772727272728
090008,13,204,0,217,0.0,5.990783410138248,94.00921658986175
090011,1205,3649,225,5079,4.430005906674542,23.72514274463477,71.84485134869068
100001,397,1464,34,1895,1.7941952506596308,20.949868073878626,77.25593667546174
100002,912,1523,273,2708,10.081240768094535,33.67799113737075,56.24076809453471
100006,2539,4776,864,8179,10.56363858662428,31.042914781758164,58.393446631617564
100007,5966,15538,1341,22845,5.8699934340118185,26.115123659444077,68.0148829065441
100008,899,2226,47,3172,1.4817150063051703,28.34174022698613,70.1765447667087
100012,1469,2915,355,4739,7.491031863262291,30.998100865161426,61.51086727157629
100014,155,720,28,903,3.10077519379845,17.16500553709856,79.734219269103
100017,525,1334,91,1950,4.666666666666667,26.923076923076923,68.41025641025641
100018,2439,3998,612,7049,8.682082564902823,34.600652574833305,56.717264860263874
100019,1307,2757,191,4255,4.488836662749706,30.71680376028202,64.79435957696828
100022,845,2168,138,3151,4.37956204379562,26.8168835290384,68.80355442716598
100023,388,1527,92,2007,4.58395615346288,19.33233682112606,76.08370702541106
100025,964,2209,281,3454,8.135495078170237,27.909669947886506,63.95483497394325
100026,332,873,80,1285,6.22568093385214,25.836575875486385,67.93774319066148
100028,83,493,0,576,0.0,14.409722222222221,85.59027777777779
100029,195,690,0,885,0.0,22.033898305084744,77.96610169491525
100030,379,1009,30,1418,2.1156558533145273,26.727785613540195,71.15655853314527
100032,257,622,32,911,3.512623490669594,28.210757409440173,68.27661909989024
100034,675,1495,83,2253,3.683976919662672,29.96005326231691,66.35596981802043
100035,510,1392,44,1946,2.2610483042137717,26.20760534429599,71.53134635149023
100038,563,1299,42,1904,2.2058823529411766,29.569327731092436,68.22478991596638
100039,263,774,11,1048,1.049618320610687,25.095419847328245,73.85496183206108
100040,534,1483,168,2185,7.688787185354691,24.439359267734552,67.87185354691076
100043,139,331,11,481,2.2869022869022873,28.8981288981289,68.81496881496881
100044,1903,4277,540,6720,8.035714285714286,28.31845238095238,63.645833333333336
100045,250,813,22,1085,2.0276497695852536,23.04147465437788,74.93087557603687
100046,297,907,14,1218,1.1494252873563218,24.38423645320197,74.46633825944171
100047,134,321,0,455,0.0,29.450549450549453,70.54945054945055
100048,12,17,0,29,0.0,41.37931034482759,58.620689655172406
100049,95,380,36,511,7.045009784735812,18.590998043052835,74.36399217221134
100050,24,286,0,310,0.0,7.741935483870968,92.25806451612904
100051,646,1469,167,2282,7.318141980718668,28.308501314636285,64.37335670464505
100052,425,1333,61,1819,3.3534909290819135,23.364485981308412,73.28202308960967
100053,11,347,0,358,0.0,3.072625698324022,96.92737430167597
100054,89,274,0,363,0.0,24.517906336088156,75.48209366391184
100055,102,552,0,654,0.0,15.59633027522936,84.40366972477065
100057,755,2533,108,3396,3.180212014134275,22.232037691401647,74.58775029446407
100062,627,1623,122,2372,5.143338954468803,26.43338954468803,68.42327150084317
100063,253,674,0,927,0.0,27.292340884573896,72.70765911542611
100067,782,1867,59,2708,2.1787296898079767,28.877400295420973,68.94387001477105
100068,969,2474,116,3559,3.2593425119415564,27.22674908682214,69.5139084012363
100069,89,331,25,445,5.617977528089887,20.0,74.38202247191012
100071,226,557,16,799,2.002503128911139,28.28535669586984,69.71214017521903
100072,203,1158,27,1388,1.9452449567723344,14.625360230547551,83.42939481268012
100073,742,1619,81,2442,3.3169533169533167,30.384930384930385,66.2981162981163
100075,1748,4296,236,6280,3.7579617834394905,27.8343949044586,68.40764331210191
100077,427,833,43,1303,3.300076745970836,32.77052954719878,63.929393706830396
100080,809,2652,143,3604,3.967813540510544,22.4472807991121,73.58490566037736
100084,744,1694,206,2644,7.791225416036308,28.139183055975792,64.0695915279879
100086,312,807,0,1119,0.0,27.882037533512065,72.11796246648794
100087,3637,6352,1252,11241,11.137799128191443,32.35477270705453,56.507428164754025
100088,2531,5196,1048,8775,11.943019943019943,28.843304843304846,59.21367521367521
100090,530,1302,165,1997,8.262393590385578,26.53980971457186,65.19779669504257
100092,182,574,28,784,3.571428571428571,23.214285714285715,73.21428571428571
100093,601,1552,177,2330,7.59656652360515,25.793991416309016,66.60944206008583
100099,24,262,0,286,0.0,8.391608391608392,91.6083916083916
100105,851,2443,149,3443,4.327621260528609,24.71681672959628,70.95556200987511
100107,0,132,0,132,0.0,0.0,100.0
100109,483,1654,39,2176,1.7922794117647058,22.196691176470587,76.01102941176471
100110,256,874,0,1130,0.0,22.654867256637168,77.34513274336283
100113,1777,3869,294,5940,4.94949494949495,29.915824915824917,65.13468013468014
100117,371,788,58,1217,4.7658175842235,30.484798685291704,64.7493837304848
100118,331,1435,12,1778,0.6749156355455568,18.616422947131607,80.70866141732283
100121,11,190,0,201,0.0,5.472636815920398,94.5273631840796
100122,164,702,13,879,1.4789533560864618,18.657565415244594,79.86348122866895
100124,50,337,0,387,0.0,12.919896640826872,87.08010335917312
100125,54,243,0,297,0.0,18.181818181818183,81.81818181818183
100126,76,328,0,404,0.0,18.81188118811881,81.1881188118812
100127,1379,2590,215,4184,5.138623326959848,32.958891013384324,61.90248565965584
100128,1838,3130,152,5120,2.96875,35.8984375,61.1328125
100130,0,12,0,12,0.0,0.0,100.0
100131,288,1341,13,1642,0.7917174177831912,17.53958587088916,81.66869671132766
100132,91,374,0,465,0.0,19.56989247311828,80.43010752688173
100135,801,1624,143,2568,5.568535825545172,31.191588785046733,63.2398753894081
100137,117,559,12,688,1.744186046511628,17.00581395348837,81.25
100140,128,390,30,548,5.474452554744526,23.357664233576642,71.16788321167883
100142,77,177,12,266,4.511278195488721,28.947368421052634,66.54135338345864
100150,23,284,0,307,0.0,7.491856677524431,92.50814332247556
100151,2178,3676,367,6221,5.899373091142903,35.01044848095162,59.090178427905485
100154,312,754,41,1107,3.7037037037037033,28.184281842818425,68.11201445347787
100156,263,1094,21,1378,1.5239477503628447,19.085631349782293,79.39042089985486
100157,1691,3190,420,5301,7.923033389926429,31.899641577060933,60.17732503301264
100161,124,420,30,574,5.2264808362369335,21.602787456445995,73.17073170731707
100166,366,848,121,1335,9.063670411985019,27.415730337078653,63.52059925093633
100167,98,506,0,604,0.0,16.225165562913908,83.77483443708608
100168,1619,2987,493,5099,9.668562463228083,31.75132378897823,58.58011374779368
100173,647,1881,45,2573,1.7489312087057909,25.14574426739215,73.10532452390206
100175,0,82,0,82,0.0,0.0,100.0
100176,478,1121,65,1664,3.90625,28.725961538461537,67.36778846153845
100177,233,695,16,944,1.694915254237288,24.68220338983051,73.62288135593221
100179,319,1194,28,1541,1.8170019467878002,20.700843608046725,77.48215444516548
100180,23,301,0,324,0.0,7.098765432098765,92.90123456790124
100181,33,121,0,154,0.0,21.428571428571427,78.57142857142857
100183,32,258,0,290,0.0,11.03448275862069,88.96551724137932
100187,61,605,0,666,0.0,9.15915915915916,90.84084084084084
100189,87,702,12,801,1.4981273408239701,10.861423220973784,87.64044943820225
100191,307,857,54,1218,4.433497536945813,25.205254515599346,70.36124794745484
100200,45,275,0,320,0.0,14.0625,85.9375
100204,1556,3434,361,5351,6.746402541581014,29.07867688282564,64.17492057559335
100206,85,222,219,526,41.634980988593156,16.159695817490494,42.20532319391635
100209,118,754,0,872,0.0,13.53211009174312,86.46788990825688
100211,37,352,0,389,0.0,9.511568123393316,90.48843187660668
100212,1844,3582,621,6047,10.269555151314702,30.49446006284108,59.235984785844224
100213,487,1077,66,1630,4.049079754601228,29.87730061349693,66.07361963190183
100217,126,378,12,516,2.3255813953488373,24.418604651162788,73.25581395348837
100220,2005,3782,452,6239,7.244750761339959,32.13656034620933,60.61868889245071
100223,607,1575,136,2318,5.867126833477135,26.18636755823986,67.946505608283
100224,102,482,0,584,0.0,17.465753424657535,82.53424657534246
100226,453,1589,21,2063,1.0179350460494425,21.958313136209405,77.02375181774114
100228,276,1130,0,1406,0.0,19.630156472261735,80.36984352773825
100230,98,232,0,330,0.0,29.6969696969697,70.3030303030303
100231,728,1414,123,2265,5.430463576158941,32.141280353200884,62.428256070640174
100232,84,525,0,609,0.0,13.793103448275861,86.20689655172413
100236,533,1445,90,2068,4.352030947775629,25.77369439071567,69.87427466150871
100238,176,816,17,1009,1.6848364717542121,17.443012884043608,80.87215064420218
100242,453,1579,56,2088,2.681992337164751,21.695402298850574,75.62260536398468
100243,502,1135,60,1697,3.5356511490866236,29.581614614024748,66.88273423688862
100244,791,1806,94,2691,3.493125232255667,29.394277220364177,67.11259754738016
100246,580,1492,151,2223,6.792622582096267,26.090868196131357,67.11650922177238
100248,250,1180,0,1430,0.0,17.482517482517483,82.51748251748252
100249,275,669,25,969,2.5799793601651184,28.379772961816307,69.04024767801857
100252,58,313,11,382,2.8795811518324608,15.18324607329843,81.93717277486911
100253,865,2115,197,3177,6.200818382121498,27.22694365753856,66.57223796033995
100254,263,816,27,1106,2.4412296564195297,23.779385171790235,73.77938517179024
100256,441,1055,52,1548,3.359173126614987,28.488372093023255,68.15245478036177
100258,1313,2908,198,4419,4.480651731160896,29.712604661688164,65.80674360715093
100259,221,672,27,920,2.9347826086956523,24.02173913043478,73.04347826086956
100260,479,1150,56,1685,3.323442136498516,28.427299703264097,68.24925816023739
100264,690,1763,81,2534,3.196527229676401,27.229676400947117,69.57379636937648
100265,992,1707,76,2775,2.7387387387387387,35.74774774774775,61.513513513513516
100266,120,439,14,573,2.4432809773123907,20.94240837696335,76.61431064572426
100267,202,519,60,781,7.682458386683738,25.86427656850192,66.45326504481433
100268,145,482,0,627,0.0,23.125996810207337,76.87400318979266
100269,108,664,0,772,0.0,13.989637305699482,86.01036269430051
100275,267,812,14,1093,1.2808783165599267,24.42817932296432,74.29094236047575
100276,201,543,0,744,0.0,27.016129032258064,72.98387096774194
100281,479,1040,72,1591,4.525455688246386,30.106851037083594,65.36769327467002
100284,174,268,24,466,5.150214592274678,37.33905579399141,57.5107296137339
100285,57,216,0,273,0.0,20.87912087912088,79.12087912087912
100286,1156,1945,260,3361,7.735792918774174,34.394525438857485,57.86968164236834
100287,350,623,40,1013,3.948667324777887,34.550839091806516,61.5004935834156
100288,210,438,15,663,2.262443438914027,31.674208144796378,66.06334841628959
100289,601,1267,139,2007,6.9257598405580465,29.9451918285999,63.12904833084205
100290,830,2177,225,3232,6.961633663366337,25.68069306930693,67.35767326732673
100291,133,206,37,376,9.840425531914894,35.37234042553192,54.78723404255319
100292,199,443,114,756,15.079365079365079,26.322751322751326,58.597883597883595
100296,128,332,24,484,4.958677685950414,26.446280991735538,68.59504132231406
100299,399,885,56,1340,4.179104477611941,29.776119402985074,66.04477611940298
100302,64,472,0,536,0.0,11.940298507462686,88.05970149253731
100307,152,563,75,790,9.49367088607595,19.240506329113924,71.26582278481013
100313,0,34,0,34,0.0,0.0,100.0
100314,115,655,0,770,0.0,14.935064935064934,85.06493506493507
100315,326,793,51,1170,4.358974358974359,27.863247863247864,67.77777777777779
100316,301,769,11,1081,1.0175763182238668,27.84458834412581,71.13783533765033
100319,297,1040,36,1373,2.6219956300072833,21.631463947560086,75.74654042243263
100320,29,180,0,209,0.0,13.875598086124402,86.1244019138756
100321,185,835,24,1044,2.2988505747126435,17.720306513409962,79.98084291187739
100329,30,201,0,231,0.0,12.987012987012985,87.01298701298701
100330,0,28,29,57,50.877192982456144,0.0,49.122807017543856
