Rating Period ,Calendar Year,Model,County,Health Plan,Category of Aid, Lower Bound , Midpoint , Upper Bound 
1/21-12/21,2021,Regional,San Benito,Anthem Blue Cross,Adult Expansion,$274.44 ,$282.01 ,$289.93 
1/21-12/21,2021,Regional,San Benito,Anthem Blue Cross,SPD,$654.61 ,$671.64 ,$689.40 
1/21-12/21,2021,Regional,San Benito,Anthem Blue Cross,SPD Dual,$130.71 ,$135.25 ,$140.02 
1/21-12/21,2021,Regional,San Benito,Anthem Blue Cross,Maternity,"$9,776.26 ","$10,075.81 ","$10,386.67 "
1/21-12/21,2021,Regional,Imperial,CA Health & Wellness,Health Homes Non-Dual,$307.89 ,$312.45 ,$327.12 
1/21-12/21,2021,Regional,Imperial,CA Health & Wellness,Health Homes Dual,$78.66 ,$81.25 ,$84.08 
1/21-12/21,2021,Regional,Imperial,Molina Healthcare,Health Homes Non-Dual,$337.92 ,$342.61 ,$359.37 
1/21-12/21,2021,Regional,Imperial,Molina Healthcare,Health Homes Dual,$80.87 ,$83.48 ,$86.32 
1/21-12/21,2021,Regional,Imperial,Molina Healthcare,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Imperial,Molina Healthcare,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Imperial,CA Health & Wellness,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Imperial,CA Health & Wellness,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,San Benito,Anthem Blue Cross,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,San Benito,Anthem Blue Cross,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Alpine,Anthem Blue Cross,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Alpine,Anthem Blue Cross,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Amador,Anthem Blue Cross,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Amador,Anthem Blue Cross,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Butte,Anthem Blue Cross,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Butte,Anthem Blue Cross,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Calaveras,Anthem Blue Cross,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Calaveras,Anthem Blue Cross,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Colusa,Anthem Blue Cross,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Colusa,Anthem Blue Cross,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,El Dorado,Anthem Blue Cross,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,El Dorado,Anthem Blue Cross,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Glenn,Anthem Blue Cross,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Glenn,Anthem Blue Cross,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Inyo,Anthem Blue Cross,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Inyo,Anthem Blue Cross,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Mariposa,Anthem Blue Cross,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Mariposa,Anthem Blue Cross,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Mono,Anthem Blue Cross,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Mono,Anthem Blue Cross,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Nevada,Anthem Blue Cross,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Nevada,Anthem Blue Cross,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Placer,Anthem Blue Cross,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Placer,Anthem Blue Cross,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Plumas,Anthem Blue Cross,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Plumas,Anthem Blue Cross,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Sierra,Anthem Blue Cross,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Sierra,Anthem Blue Cross,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Sutter,Anthem Blue Cross,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Sutter,Anthem Blue Cross,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Tehama,Anthem Blue Cross,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Tehama,Anthem Blue Cross,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Tuolumne,Anthem Blue Cross,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Tuolumne,Anthem Blue Cross,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Yuba,Anthem Blue Cross,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Yuba,Anthem Blue Cross,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Alpine,CA Health & Wellness,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Alpine,CA Health & Wellness,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Amador,CA Health & Wellness,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Amador,CA Health & Wellness,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Butte,CA Health & Wellness,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Butte,CA Health & Wellness,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Calaveras,CA Health & Wellness,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Calaveras,CA Health & Wellness,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Colusa,CA Health & Wellness,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Colusa,CA Health & Wellness,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,El Dorado,CA Health & Wellness,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,El Dorado,CA Health & Wellness,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Glenn,CA Health & Wellness,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Glenn,CA Health & Wellness,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Inyo,CA Health & Wellness,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Inyo,CA Health & Wellness,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Mariposa,CA Health & Wellness,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Mariposa,CA Health & Wellness,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Mono,CA Health & Wellness,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Mono,CA Health & Wellness,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Nevada,CA Health & Wellness,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Nevada,CA Health & Wellness,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Placer,CA Health & Wellness,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Placer,CA Health & Wellness,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Plumas,CA Health & Wellness,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Plumas,CA Health & Wellness,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Sierra,CA Health & Wellness,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Sierra,CA Health & Wellness,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Sutter,CA Health & Wellness,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Sutter,CA Health & Wellness,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Tehama,CA Health & Wellness,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Tehama,CA Health & Wellness,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Tuolumne,CA Health & Wellness,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Tuolumne,CA Health & Wellness,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Yuba,CA Health & Wellness,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Yuba,CA Health & Wellness,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Imperial,Molina Healthcare,Behavioral Health Treatment 0-6,"$2,651.19 ","$2,725.73 ","$2,802.96 "
1/21-12/21,2021,Regional,Imperial,Molina Healthcare,Behavioral Health Treatment 7-20,"$1,975.39 ","$2,030.93 ","$2,088.47 "
1/21-12/21,2021,Regional,Imperial,CA Health & Wellness,Behavioral Health Treatment 0-6,"$2,019.15 ","$2,075.92 ","$2,134.74 "
1/21-12/21,2021,Regional,Imperial,CA Health & Wellness,Behavioral Health Treatment 7-20,"$1,821.42 ","$1,872.63 ","$1,925.69 "
1/21-12/21,2021,Regional,San Benito,Anthem Blue Cross,Behavioral Health Treatment 0-6,"$3,007.63 ","$3,092.20 ","$3,179.81 "
1/21-12/21,2021,Regional,San Benito,Anthem Blue Cross,Behavioral Health Treatment 7-20,"$2,002.30 ","$2,058.60 ","$2,116.93 "
1/21-12/21,2021,Regional,Alpine,Anthem Blue Cross,Behavioral Health Treatment 0-6,"$3,584.10 ","$3,684.87 ","$3,789.28 "
1/21-12/21,2021,Regional,Alpine,Anthem Blue Cross,Behavioral Health Treatment 7-20,"$2,292.82 ","$2,357.28 ","$2,424.08 "
1/21-12/21,2021,Regional,Amador,Anthem Blue Cross,Behavioral Health Treatment 0-6,"$3,584.10 ","$3,684.87 ","$3,789.28 "
1/21-12/21,2021,Regional,Amador,Anthem Blue Cross,Behavioral Health Treatment 7-20,"$2,292.82 ","$2,357.28 ","$2,424.08 "
1/21-12/21,2021,Regional,Butte,Anthem Blue Cross,Behavioral Health Treatment 0-6,"$3,584.10 ","$3,684.87 ","$3,789.28 "
1/21-12/21,2021,Regional,Butte,Anthem Blue Cross,Behavioral Health Treatment 7-20,"$2,292.82 ","$2,357.28 ","$2,424.08 "
1/21-12/21,2021,Regional,Calaveras,Anthem Blue Cross,Behavioral Health Treatment 0-6,"$3,584.10 ","$3,684.87 ","$3,789.28 "
1/21-12/21,2021,Regional,Calaveras,Anthem Blue Cross,Behavioral Health Treatment 7-20,"$2,292.82 ","$2,357.28 ","$2,424.08 "
1/21-12/21,2021,Regional,Colusa,Anthem Blue Cross,Behavioral Health Treatment 0-6,"$3,584.10 ","$3,684.87 ","$3,789.28 "
1/21-12/21,2021,Regional,Colusa,Anthem Blue Cross,Behavioral Health Treatment 7-20,"$2,292.82 ","$2,357.28 ","$2,424.08 "
1/21-12/21,2021,Regional,El Dorado,Anthem Blue Cross,Behavioral Health Treatment 0-6,"$3,584.10 ","$3,684.87 ","$3,789.28 "
1/21-12/21,2021,Regional,El Dorado,Anthem Blue Cross,Behavioral Health Treatment 7-20,"$2,292.82 ","$2,357.28 ","$2,424.08 "
1/21-12/21,2021,Regional,Glenn,Anthem Blue Cross,Behavioral Health Treatment 0-6,"$3,584.10 ","$3,684.87 ","$3,789.28 "
1/21-12/21,2021,Regional,Glenn,Anthem Blue Cross,Behavioral Health Treatment 7-20,"$2,292.82 ","$2,357.28 ","$2,424.08 "
1/21-12/21,2021,Regional,Inyo,Anthem Blue Cross,Behavioral Health Treatment 0-6,"$3,584.10 ","$3,684.87 ","$3,789.28 "
1/21-12/21,2021,Regional,Inyo,Anthem Blue Cross,Behavioral Health Treatment 7-20,"$2,292.82 ","$2,357.28 ","$2,424.08 "
1/21-12/21,2021,Regional,Mariposa,Anthem Blue Cross,Behavioral Health Treatment 0-6,"$3,584.10 ","$3,684.87 ","$3,789.28 "
1/21-12/21,2021,Regional,Mariposa,Anthem Blue Cross,Behavioral Health Treatment 7-20,"$2,292.82 ","$2,357.28 ","$2,424.08 "
1/21-12/21,2021,Regional,Mono,Anthem Blue Cross,Behavioral Health Treatment 0-6,"$3,584.10 ","$3,684.87 ","$3,789.28 "
1/21-12/21,2021,Regional,Mono,Anthem Blue Cross,Behavioral Health Treatment 7-20,"$2,292.82 ","$2,357.28 ","$2,424.08 "
1/21-12/21,2021,Regional,Nevada,Anthem Blue Cross,Behavioral Health Treatment 0-6,"$3,584.10 ","$3,684.87 ","$3,789.28 "
1/21-12/21,2021,Regional,Nevada,Anthem Blue Cross,Behavioral Health Treatment 7-20,"$2,292.82 ","$2,357.28 ","$2,424.08 "
1/21-12/21,2021,Regional,Placer,Anthem Blue Cross,Behavioral Health Treatment 0-6,"$3,584.10 ","$3,684.87 ","$3,789.28 "
1/21-12/21,2021,Regional,Placer,Anthem Blue Cross,Behavioral Health Treatment 7-20,"$2,292.82 ","$2,357.28 ","$2,424.08 "
1/21-12/21,2021,Regional,Plumas,Anthem Blue Cross,Behavioral Health Treatment 0-6,"$3,584.10 ","$3,684.87 ","$3,789.28 "
1/21-12/21,2021,Regional,Plumas,Anthem Blue Cross,Behavioral Health Treatment 7-20,"$2,292.82 ","$2,357.28 ","$2,424.08 "
1/21-12/21,2021,Regional,Sierra,Anthem Blue Cross,Behavioral Health Treatment 0-6,"$3,584.10 ","$3,684.87 ","$3,789.28 "
1/21-12/21,2021,Regional,Sierra,Anthem Blue Cross,Behavioral Health Treatment 7-20,"$2,292.82 ","$2,357.28 ","$2,424.08 "
1/21-12/21,2021,Regional,Sutter,Anthem Blue Cross,Behavioral Health Treatment 0-6,"$3,584.10 ","$3,684.87 ","$3,789.28 "
1/21-12/21,2021,Regional,Sutter,Anthem Blue Cross,Behavioral Health Treatment 7-20,"$2,292.82 ","$2,357.28 ","$2,424.08 "
1/21-12/21,2021,Regional,Tehama,Anthem Blue Cross,Behavioral Health Treatment 0-6,"$3,584.10 ","$3,684.87 ","$3,789.28 "
1/21-12/21,2021,Regional,Tehama,Anthem Blue Cross,Behavioral Health Treatment 7-20,"$2,292.82 ","$2,357.28 ","$2,424.08 "
1/21-12/21,2021,Regional,Tuolumne,Anthem Blue Cross,Behavioral Health Treatment 0-6,"$3,584.10 ","$3,684.87 ","$3,789.28 "
1/21-12/21,2021,Regional,Tuolumne,Anthem Blue Cross,Behavioral Health Treatment 7-20,"$2,292.82 ","$2,357.28 ","$2,424.08 "
1/21-12/21,2021,Regional,Yuba,Anthem Blue Cross,Behavioral Health Treatment 0-6,"$3,584.10 ","$3,684.87 ","$3,789.28 "
1/21-12/21,2021,Regional,Yuba,Anthem Blue Cross,Behavioral Health Treatment 7-20,"$2,292.82 ","$2,357.28 ","$2,424.08 "
1/21-12/21,2021,Regional,Alpine,CA Health & Wellness,Behavioral Health Treatment 0-6,"$2,304.24 ","$2,369.03 ","$2,436.16 "
1/21-12/21,2021,Regional,Alpine,CA Health & Wellness,Behavioral Health Treatment 7-20,"$1,650.61 ","$1,697.02 ","$1,745.11 "
1/21-12/21,2021,Regional,Amador,CA Health & Wellness,Behavioral Health Treatment 0-6,"$2,304.24 ","$2,369.03 ","$2,436.16 "
1/21-12/21,2021,Regional,Amador,CA Health & Wellness,Behavioral Health Treatment 7-20,"$1,650.61 ","$1,697.02 ","$1,745.11 "
1/21-12/21,2021,Regional,Butte,CA Health & Wellness,Behavioral Health Treatment 0-6,"$2,304.24 ","$2,369.03 ","$2,436.16 "
1/21-12/21,2021,Regional,Butte,CA Health & Wellness,Behavioral Health Treatment 7-20,"$1,650.61 ","$1,697.02 ","$1,745.11 "
1/21-12/21,2021,Regional,Calaveras,CA Health & Wellness,Behavioral Health Treatment 0-6,"$2,304.24 ","$2,369.03 ","$2,436.16 "
1/21-12/21,2021,Regional,Calaveras,CA Health & Wellness,Behavioral Health Treatment 7-20,"$1,650.61 ","$1,697.02 ","$1,745.11 "
1/21-12/21,2021,Regional,Colusa,CA Health & Wellness,Behavioral Health Treatment 0-6,"$2,304.24 ","$2,369.03 ","$2,436.16 "
1/21-12/21,2021,Regional,Colusa,CA Health & Wellness,Behavioral Health Treatment 7-20,"$1,650.61 ","$1,697.02 ","$1,745.11 "
1/21-12/21,2021,Regional,El Dorado,CA Health & Wellness,Behavioral Health Treatment 0-6,"$2,304.24 ","$2,369.03 ","$2,436.16 "
1/21-12/21,2021,Regional,El Dorado,CA Health & Wellness,Behavioral Health Treatment 7-20,"$1,650.61 ","$1,697.02 ","$1,745.11 "
1/21-12/21,2021,Regional,Glenn,CA Health & Wellness,Behavioral Health Treatment 0-6,"$2,304.24 ","$2,369.03 ","$2,436.16 "
1/21-12/21,2021,Regional,Glenn,CA Health & Wellness,Behavioral Health Treatment 7-20,"$1,650.61 ","$1,697.02 ","$1,745.11 "
1/21-12/21,2021,Regional,Inyo,CA Health & Wellness,Behavioral Health Treatment 0-6,"$2,304.24 ","$2,369.03 ","$2,436.16 "
1/21-12/21,2021,Regional,Inyo,CA Health & Wellness,Behavioral Health Treatment 7-20,"$1,650.61 ","$1,697.02 ","$1,745.11 "
1/21-12/21,2021,Regional,Mariposa,CA Health & Wellness,Behavioral Health Treatment 0-6,"$2,304.24 ","$2,369.03 ","$2,436.16 "
1/21-12/21,2021,Regional,Mariposa,CA Health & Wellness,Behavioral Health Treatment 7-20,"$1,650.61 ","$1,697.02 ","$1,745.11 "
1/21-12/21,2021,Regional,Mono,CA Health & Wellness,Behavioral Health Treatment 0-6,"$2,304.24 ","$2,369.03 ","$2,436.16 "
1/21-12/21,2021,Regional,Mono,CA Health & Wellness,Behavioral Health Treatment 7-20,"$1,650.61 ","$1,697.02 ","$1,745.11 "
1/21-12/21,2021,Regional,Nevada,CA Health & Wellness,Behavioral Health Treatment 0-6,"$2,304.24 ","$2,369.03 ","$2,436.16 "
1/21-12/21,2021,Regional,Nevada,CA Health & Wellness,Behavioral Health Treatment 7-20,"$1,650.61 ","$1,697.02 ","$1,745.11 "
1/21-12/21,2021,Regional,Placer,CA Health & Wellness,Behavioral Health Treatment 0-6,"$2,304.24 ","$2,369.03 ","$2,436.16 "
1/21-12/21,2021,Regional,Placer,CA Health & Wellness,Behavioral Health Treatment 7-20,"$1,650.61 ","$1,697.02 ","$1,745.11 "
1/21-12/21,2021,Regional,Plumas,CA Health & Wellness,Behavioral Health Treatment 0-6,"$2,304.24 ","$2,369.03 ","$2,436.16 "
1/21-12/21,2021,Regional,Plumas,CA Health & Wellness,Behavioral Health Treatment 7-20,"$1,650.61 ","$1,697.02 ","$1,745.11 "
1/21-12/21,2021,Regional,Sierra,CA Health & Wellness,Behavioral Health Treatment 0-6,"$2,304.24 ","$2,369.03 ","$2,436.16 "
1/21-12/21,2021,Regional,Sierra,CA Health & Wellness,Behavioral Health Treatment 7-20,"$1,650.61 ","$1,697.02 ","$1,745.11 "
1/21-12/21,2021,Regional,Sutter,CA Health & Wellness,Behavioral Health Treatment 0-6,"$2,304.24 ","$2,369.03 ","$2,436.16 "
1/21-12/21,2021,Regional,Sutter,CA Health & Wellness,Behavioral Health Treatment 7-20,"$1,650.61 ","$1,697.02 ","$1,745.11 "
1/21-12/21,2021,Regional,Tehama,CA Health & Wellness,Behavioral Health Treatment 0-6,"$2,304.24 ","$2,369.03 ","$2,436.16 "
1/21-12/21,2021,Regional,Tehama,CA Health & Wellness,Behavioral Health Treatment 7-20,"$1,650.61 ","$1,697.02 ","$1,745.11 "
1/21-12/21,2021,Regional,Tuolumne,CA Health & Wellness,Behavioral Health Treatment 0-6,"$2,304.24 ","$2,369.03 ","$2,436.16 "
1/21-12/21,2021,Regional,Tuolumne,CA Health & Wellness,Behavioral Health Treatment 7-20,"$1,650.61 ","$1,697.02 ","$1,745.11 "
1/21-12/21,2021,Regional,Yuba,CA Health & Wellness,Behavioral Health Treatment 0-6,"$2,304.24 ","$2,369.03 ","$2,436.16 "
1/21-12/21,2021,Regional,Yuba,CA Health & Wellness,Behavioral Health Treatment 7-20,"$1,650.61 ","$1,697.02 ","$1,745.11 "
1/21-12/21,2021,Regional,Placer,Kaiser Foundation HP,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Placer,Kaiser Foundation HP,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,El Dorado,Kaiser Foundation HP,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,El Dorado,Kaiser Foundation HP,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Amador,Kaiser Foundation HP,Hep C 340B,"$1,722.85 ","$1,722.85 ","$1,759.31 "
1/21-12/21,2021,Regional,Amador,Kaiser Foundation HP,Hep C Non-340B,"$2,184.11 ","$2,184.11 ","$2,285.16 "
1/21-12/21,2021,Regional,Amador,Kaiser Foundation HP,Behavioral Health Treatment 0-6,"$3,073.91 ","$3,160.34 ","$3,249.89 "
1/21-12/21,2021,Regional,Amador,Kaiser Foundation HP,Behavioral Health Treatment 7-20,"$2,084.80 ","$2,143.42 ","$2,204.15 "
1/21-12/21,2021,Regional,El Dorado,Kaiser Foundation HP,Behavioral Health Treatment 0-6,"$3,073.91 ","$3,160.34 ","$3,249.89 "
1/21-12/21,2021,Regional,El Dorado,Kaiser Foundation HP,Behavioral Health Treatment 7-20,"$2,084.80 ","$2,143.42 ","$2,204.15 "
1/21-12/21,2021,Regional,Placer,Kaiser Foundation HP,Behavioral Health Treatment 0-6,"$3,073.91 ","$3,160.34 ","$3,249.89 "
1/21-12/21,2021,Regional,Placer,Kaiser Foundation HP,Behavioral Health Treatment 7-20,"$2,084.80 ","$2,143.42 ","$2,204.15 "
1/21-12/21,2021,Regional Model,Imperial,CA Health & Wellness,Child,$78.15 ,$81.14 ,$84.32 
1/21-12/21,2021,Regional Model,Imperial,CA Health & Wellness,Adult,$227.67 ,$234.17 ,$241.00 
1/21-12/21,2021,Regional Model,Imperial,CA Health & Wellness,Adult Expansion,$324.67 ,$333.10 ,$341.92 
1/21-12/21,2021,Regional Model,Imperial,CA Health & Wellness,SPD,$974.44 ,$996.10 ,"$1,018.69 "
1/21-12/21,2021,Regional Model,Imperial,CA Health & Wellness,SPD Dual,$240.58 ,$248.18 ,$256.14 
1/21-12/21,2021,Regional Model,Imperial,CA Health & Wellness,Maternity,"$8,505.94 ","$8,766.57 ","$9,037.06 "
1/21-12/21,2021,Regional,Imperial,Molina Healthcare,Child,$71.64 ,$74.48 ,$77.48 
1/21-12/21,2021,Regional,Imperial,Molina Healthcare,Adult,$184.69 ,$190.22 ,$196.03 
1/21-12/21,2021,Regional,Imperial,Molina Healthcare,Adult Expansion,$304.55 ,$312.81 ,$321.47 
1/21-12/21,2021,Regional,Imperial,Molina Healthcare,SPD,$974.50 ,$997.43 ,"$1,021.34 "
1/21-12/21,2021,Regional,Imperial,Molina Healthcare,SPD Dual,$287.11 ,$295.71 ,$304.72 
1/21-12/21,2021,Regional,Imperial,Molina Healthcare,Maternity,"$8,505.94 ","$8,766.57 ","$9,037.06 "
1/22-12/22,2022,Regional,Imperial,Molina Healthcare,Child,$73.23 ,$76.53 ,$80.03 
1/22-12/22,2022,Regional,Imperial,Molina Healthcare,Adult,$151.89 ,$157.67 ,$163.75 
1/22-12/22,2022,Regional,Imperial,Molina Healthcare,Adult Expansion,$230.63 ,$238.86 ,$247.48 
1/22-12/22,2022,Regional,Imperial,Molina Healthcare,SPD,$750.79 ,$774.74 ,$799.71 
1/22-12/22,2022,Regional,Imperial,Molina Healthcare,SPD Dual,$240.38 ,$248.61 ,$257.25 
1/22-12/22,2022,Regional,Imperial,Molina Healthcare,Maternity,"$8,575.96 ","$8,839.50 ","$9,113.04 "
1/22-12/22,2022,Regional,Imperial,Molina Healthcare,Behavioral Health Treatment 0-6,"$2,726.97 ","$2,817.88 ","$2,912.41 "
1/22-12/22,2022,Regional,Imperial,Molina Healthcare,Behavioral Health Treatment 7-20,"$2,027.24 ","$2,094.83 ","$2,165.10 "
1/22-12/22,2022,Regional,Amador,Kaiser Foundation Health Plan,Child,$64.67 ,$67.68 ,$70.87 
1/22-12/22,2022,Regional,Amador,Kaiser Foundation Health Plan,Adult,$245.02 ,$253.68 ,$262.75 
1/22-12/22,2022,Regional,Amador,Kaiser Foundation Health Plan,Adult Expansion,$252.39 ,$261.18 ,$270.39 
1/22-12/22,2022,Regional,Amador,Kaiser Foundation Health Plan,SPD,$589.61 ,$608.48 ,$628.19 
1/22-12/22,2022,Regional,Amador,Kaiser Foundation Health Plan,SPD Dual,$110.71 ,$114.92 ,$119.36 
