Rating Period ,Calendar Year,Model,County,Health Plan,Category of Aid,Lower Bound,Midpoint,Upper Bound
1/26-12/26,2026,COHS,Ventura,Gold Coast Health Plan,Adult - UIS Federally Eligible,$130.71 ,-,$139.17 
1/26-12/26,2026,COHS,Ventura,Gold Coast Health Plan,ACA Optional Expansion - UIS Federally Eligible,$231.18 ,-,$245.18 
1/26-12/26,2026,COHS,Ventura,Gold Coast Health Plan,SPD - UIS Federally Eligible,$476.71 ,-,$504.24 
1/26-12/26,2026,COHS,Ventura,Gold Coast Health Plan,SPD/Full-Dual - UIS Federally Eligible,$110.28 ,-,$117.61 
1/26-12/26,2026,COHS,Ventura,Gold Coast Health Plan,LTC - UIS Federally Eligible,$476.71 ,-,$504.24 
1/26-12/26,2026,COHS,Ventura,Gold Coast Health Plan,LTC/Full-Dual - UIS Federally Eligible,$110.28 ,-,$117.61 
1/26-12/26,2026,COHS,Ventura,Gold Coast Health Plan,WCM - UIS Federally Eligible, $-   ,, $-   
1/26-12/26,2026,COHS,Ventura,Gold Coast Health Plan,Maternity - UIS Federally Eligible,"$11,309.66 ",-,"$11,769.60 "
1/26-12/26,2026,COHS,Ventura,Gold Coast Health Plan,Child - UIS State-Only,$96.06 ,-,$103.79 
1/26-12/26,2026,COHS,Ventura,Gold Coast Health Plan,Adult - UIS State-Only,$221.32 ,-,$235.81 
1/26-12/26,2026,COHS,Ventura,Gold Coast Health Plan,ACA Optional Expansion - UIS State-Only,$452.80 ,-,$478.39 
1/26-12/26,2026,COHS,Ventura,Gold Coast Health Plan,SPD - UIS State-Only,"$1,096.91 ",-,"$1,153.10 "
1/26-12/26,2026,COHS,Ventura,Gold Coast Health Plan,SPD/Full-Dual - UIS State-Only,$725.74 ,-,$757.02 
1/26-12/26,2026,COHS,Ventura,Gold Coast Health Plan,LTC - UIS State-Only,"$1,096.91 ",-,"$1,153.10 "
1/26-12/26,2026,COHS,Ventura,Gold Coast Health Plan,LTC/Full-Dual - UIS State-Only,$725.74 ,-,$757.02 
1/26-12/26,2026,COHS,Ventura,Gold Coast Health Plan,WCM - UIS State-Only, $-   ,, $-   
1/26-12/26,2026,COHS,Humboldt,Partnership Health Plan of California,Child - SIS,$141.38 ,-,$153.17 
1/26-12/26,2026,COHS,Humboldt,Partnership Health Plan of California,Adult - SIS,$464.02 ,-,$493.13 
1/26-12/26,2026,COHS,Humboldt,Partnership Health Plan of California,ACA Optional Expansion - SIS,$580.89 ,-,$616.08 
1/26-12/26,2026,COHS,Humboldt,Partnership Health Plan of California,SPD - SIS,"$1,364.24 ",-,"$1,439.63 "
1/26-12/26,2026,COHS,Humboldt,Partnership Health Plan of California,SPD/Full-Dual - SIS,$628.91 ,-,$658.24 
1/26-12/26,2026,COHS,Humboldt,Partnership Health Plan of California,LTC - SIS,"$1,364.24 ",-,"$1,439.63 "
1/26-12/26,2026,COHS,Humboldt,Partnership Health Plan of California,LTC/Full-Dual - SIS,$628.91 ,-,$658.24 
1/26-12/26,2026,COHS,Humboldt,Partnership Health Plan of California,WCM - SIS,"$2,634.28 ",,"$2,780.75 "
1/26-12/26,2026,COHS,Humboldt,Partnership Health Plan of California,Maternity - SIS,"$12,874.86 ",-,"$13,394.28 "
1/26-12/26,2026,COHS,Humboldt,Partnership Health Plan of California,Child - UIS Federally Eligible,$53.72 ,-,$58.26 
1/26-12/26,2026,COHS,Humboldt,Partnership Health Plan of California,Adult - UIS Federally Eligible,$156.60 ,-,$166.72 
1/26-12/26,2026,COHS,Humboldt,Partnership Health Plan of California,ACA Optional Expansion - UIS Federally Eligible,$180.24 ,-,$191.65 
1/26-12/26,2026,COHS,Humboldt,Partnership Health Plan of California,SPD - UIS Federally Eligible,$573.87 ,-,$606.65 
1/26-12/26,2026,COHS,Humboldt,Partnership Health Plan of California,SPD/Full-Dual - UIS Federally Eligible,$145.42 ,-,$154.94 
1/26-12/26,2026,COHS,Humboldt,Partnership Health Plan of California,LTC - UIS Federally Eligible,$573.87 ,-,$606.65 
1/26-12/26,2026,COHS,Humboldt,Partnership Health Plan of California,LTC/Full-Dual - UIS Federally Eligible,$145.42 ,-,$154.94 
1/26-12/26,2026,COHS,Humboldt,Partnership Health Plan of California,WCM - UIS Federally Eligible,$937.31 ,,$989.87 
1/26-12/26,2026,COHS,Humboldt,Partnership Health Plan of California,Maternity - UIS Federally Eligible,"$12,874.86 ",-,"$13,394.28 "
1/26-12/26,2026,COHS,Humboldt,Partnership Health Plan of California,Child - UIS State-Only,$117.31 ,-,$126.19 
1/26-12/26,2026,COHS,Humboldt,Partnership Health Plan of California,Adult - UIS State-Only,$207.91 ,-,$221.69 
1/26-12/26,2026,COHS,Humboldt,Partnership Health Plan of California,ACA Optional Expansion - UIS State-Only,$293.23 ,-,$311.42 
1/26-12/26,2026,COHS,Humboldt,Partnership Health Plan of California,SPD - UIS State-Only,$885.63 ,-,$931.99 
1/26-12/26,2026,COHS,Humboldt,Partnership Health Plan of California,SPD/Full-Dual - UIS State-Only,$487.94 ,-,$510.42 
1/26-12/26,2026,COHS,Humboldt,Partnership Health Plan of California,LTC - UIS State-Only,$885.63 ,-,$931.99 
1/26-12/26,2026,COHS,Humboldt,Partnership Health Plan of California,LTC/Full-Dual - UIS State-Only,$487.94 ,-,$510.42 
1/26-12/26,2026,COHS,Humboldt,Partnership Health Plan of California,WCM - UIS State-Only,"$1,897.39 ",,"$2,002.47 "
1/26-12/26,2026,COHS,Lassen,Partnership Health Plan of California,Child - SIS,$141.38 ,-,$153.17 
1/26-12/26,2026,COHS,Lassen,Partnership Health Plan of California,Adult - SIS,$464.02 ,-,$493.13 
1/26-12/26,2026,COHS,Lassen,Partnership Health Plan of California,ACA Optional Expansion - SIS,$580.89 ,-,$616.08 
1/26-12/26,2026,COHS,Lassen,Partnership Health Plan of California,SPD - SIS,"$1,364.24 ",-,"$1,439.63 "
1/26-12/26,2026,COHS,Lassen,Partnership Health Plan of California,SPD/Full-Dual - SIS,$628.91 ,-,$658.24 
1/26-12/26,2026,COHS,Lassen,Partnership Health Plan of California,LTC - SIS,"$1,364.24 ",-,"$1,439.63 "
1/26-12/26,2026,COHS,Lassen,Partnership Health Plan of California,LTC/Full-Dual - SIS,$628.91 ,-,$658.24 
1/26-12/26,2026,COHS,Lassen,Partnership Health Plan of California,WCM - SIS,"$2,634.28 ",,"$2,780.75 "
1/26-12/26,2026,COHS,Lassen,Partnership Health Plan of California,Maternity - SIS,"$12,874.86 ",-,"$13,394.28 "
1/26-12/26,2026,COHS,Lassen,Partnership Health Plan of California,Child - UIS Federally Eligible,$53.72 ,-,$58.26 
1/26-12/26,2026,COHS,Lassen,Partnership Health Plan of California,Adult - UIS Federally Eligible,$156.60 ,-,$166.72 
1/26-12/26,2026,COHS,Lassen,Partnership Health Plan of California,ACA Optional Expansion - UIS Federally Eligible,$180.24 ,-,$191.65 
1/26-12/26,2026,COHS,Lassen,Partnership Health Plan of California,SPD - UIS Federally Eligible,$573.87 ,-,$606.65 
1/26-12/26,2026,COHS,Lassen,Partnership Health Plan of California,SPD/Full-Dual - UIS Federally Eligible,$145.42 ,-,$154.94 
1/26-12/26,2026,COHS,Lassen,Partnership Health Plan of California,LTC - UIS Federally Eligible,$573.87 ,-,$606.65 
1/26-12/26,2026,COHS,Lassen,Partnership Health Plan of California,LTC/Full-Dual - UIS Federally Eligible,$145.42 ,-,$154.94 
1/26-12/26,2026,COHS,Lassen,Partnership Health Plan of California,WCM - UIS Federally Eligible,$937.31 ,,$989.87 
1/26-12/26,2026,COHS,Lassen,Partnership Health Plan of California,Maternity - UIS Federally Eligible,"$12,874.86 ",-,"$13,394.28 "
1/26-12/26,2026,COHS,Lassen,Partnership Health Plan of California,Child - UIS State-Only,$117.31 ,-,$126.19 
1/26-12/26,2026,COHS,Lassen,Partnership Health Plan of California,Adult - UIS State-Only,$207.91 ,-,$221.69 
1/26-12/26,2026,COHS,Lassen,Partnership Health Plan of California,ACA Optional Expansion - UIS State-Only,$293.23 ,-,$311.42 
1/26-12/26,2026,COHS,Lassen,Partnership Health Plan of California,SPD - UIS State-Only,$885.63 ,-,$931.99 
1/26-12/26,2026,COHS,Lassen,Partnership Health Plan of California,SPD/Full-Dual - UIS State-Only,$487.94 ,-,$510.42 
1/26-12/26,2026,COHS,Lassen,Partnership Health Plan of California,LTC - UIS State-Only,$885.63 ,-,$931.99 
1/26-12/26,2026,COHS,Lassen,Partnership Health Plan of California,LTC/Full-Dual - UIS State-Only,$487.94 ,-,$510.42 
1/26-12/26,2026,COHS,Lassen,Partnership Health Plan of California,WCM - UIS State-Only,"$1,897.39 ",,"$2,002.47 "
1/26-12/26,2026,COHS,Modoc,Partnership Health Plan of California,Child - SIS,$141.38 ,-,$153.17 
1/26-12/26,2026,COHS,Modoc,Partnership Health Plan of California,Adult - SIS,$464.02 ,-,$493.13 
1/26-12/26,2026,COHS,Modoc,Partnership Health Plan of California,ACA Optional Expansion - SIS,$580.89 ,-,$616.08 
1/26-12/26,2026,COHS,Modoc,Partnership Health Plan of California,SPD - SIS,"$1,364.24 ",-,"$1,439.63 "
1/26-12/26,2026,COHS,Modoc,Partnership Health Plan of California,SPD/Full-Dual - SIS,$628.91 ,-,$658.24 
1/26-12/26,2026,COHS,Modoc,Partnership Health Plan of California,LTC - SIS,"$1,364.24 ",-,"$1,439.63 "
1/26-12/26,2026,COHS,Modoc,Partnership Health Plan of California,LTC/Full-Dual - SIS,$628.91 ,-,$658.24 
1/26-12/26,2026,COHS,Modoc,Partnership Health Plan of California,WCM - SIS,"$2,634.28 ",,"$2,780.75 "
1/26-12/26,2026,COHS,Modoc,Partnership Health Plan of California,Maternity - SIS,"$12,874.86 ",-,"$13,394.28 "
1/26-12/26,2026,COHS,Modoc,Partnership Health Plan of California,Child - UIS Federally Eligible,$53.72 ,-,$58.26 
1/26-12/26,2026,COHS,Modoc,Partnership Health Plan of California,Adult - UIS Federally Eligible,$156.60 ,-,$166.72 
1/26-12/26,2026,COHS,Modoc,Partnership Health Plan of California,ACA Optional Expansion - UIS Federally Eligible,$180.24 ,-,$191.65 
1/26-12/26,2026,COHS,Modoc,Partnership Health Plan of California,SPD - UIS Federally Eligible,$573.87 ,-,$606.65 
1/26-12/26,2026,COHS,Modoc,Partnership Health Plan of California,SPD/Full-Dual - UIS Federally Eligible,$145.42 ,-,$154.94 
1/26-12/26,2026,COHS,Modoc,Partnership Health Plan of California,LTC - UIS Federally Eligible,$573.87 ,-,$606.65 
1/26-12/26,2026,COHS,Modoc,Partnership Health Plan of California,LTC/Full-Dual - UIS Federally Eligible,$145.42 ,-,$154.94 
1/26-12/26,2026,COHS,Modoc,Partnership Health Plan of California,WCM - UIS Federally Eligible,$937.31 ,,$989.87 
1/26-12/26,2026,COHS,Modoc,Partnership Health Plan of California,Maternity - UIS Federally Eligible,"$12,874.86 ",-,"$13,394.28 "
1/26-12/26,2026,COHS,Modoc,Partnership Health Plan of California,Child - UIS State-Only,$117.31 ,-,$126.19 
1/26-12/26,2026,COHS,Modoc,Partnership Health Plan of California,Adult - UIS State-Only,$207.91 ,-,$221.69 
1/26-12/26,2026,COHS,Modoc,Partnership Health Plan of California,ACA Optional Expansion - UIS State-Only,$293.23 ,-,$311.42 
1/26-12/26,2026,COHS,Modoc,Partnership Health Plan of California,SPD - UIS State-Only,$885.63 ,-,$931.99 
1/26-12/26,2026,COHS,Modoc,Partnership Health Plan of California,SPD/Full-Dual - UIS State-Only,$487.94 ,-,$510.42 
1/26-12/26,2026,COHS,Modoc,Partnership Health Plan of California,LTC - UIS State-Only,$885.63 ,-,$931.99 
1/26-12/26,2026,COHS,Modoc,Partnership Health Plan of California,LTC/Full-Dual - UIS State-Only,$487.94 ,-,$510.42 
1/26-12/26,2026,COHS,Modoc,Partnership Health Plan of California,WCM - UIS State-Only,"$1,897.39 ",,"$2,002.47 "
1/26-12/26,2026,COHS,Shasta,Partnership Health Plan of California,Child - SIS,$141.38 ,-,$153.17 
1/26-12/26,2026,COHS,Shasta,Partnership Health Plan of California,Adult - SIS,$464.02 ,-,$493.13 
1/26-12/26,2026,COHS,Shasta,Partnership Health Plan of California,ACA Optional Expansion - SIS,$580.89 ,-,$616.08 
1/26-12/26,2026,COHS,Shasta,Partnership Health Plan of California,SPD - SIS,"$1,364.24 ",-,"$1,439.63 "
1/26-12/26,2026,COHS,Shasta,Partnership Health Plan of California,SPD/Full-Dual - SIS,$628.91 ,-,$658.24 
1/26-12/26,2026,COHS,Shasta,Partnership Health Plan of California,LTC - SIS,"$1,364.24 ",-,"$1,439.63 "
1/26-12/26,2026,COHS,Shasta,Partnership Health Plan of California,LTC/Full-Dual - SIS,$628.91 ,-,$658.24 
1/26-12/26,2026,COHS,Shasta,Partnership Health Plan of California,WCM - SIS,"$2,634.28 ",,"$2,780.75 "
1/26-12/26,2026,COHS,Shasta,Partnership Health Plan of California,Maternity - SIS,"$12,874.86 ",-,"$13,394.28 "
1/26-12/26,2026,COHS,Shasta,Partnership Health Plan of California,Child - UIS Federally Eligible,$53.72 ,-,$58.26 
1/26-12/26,2026,COHS,Shasta,Partnership Health Plan of California,Adult - UIS Federally Eligible,$156.60 ,-,$166.72 
1/26-12/26,2026,COHS,Shasta,Partnership Health Plan of California,ACA Optional Expansion - UIS Federally Eligible,$180.24 ,-,$191.65 
1/26-12/26,2026,COHS,Shasta,Partnership Health Plan of California,SPD - UIS Federally Eligible,$573.87 ,-,$606.65 
1/26-12/26,2026,COHS,Shasta,Partnership Health Plan of California,SPD/Full-Dual - UIS Federally Eligible,$145.42 ,-,$154.94 
1/26-12/26,2026,COHS,Shasta,Partnership Health Plan of California,LTC - UIS Federally Eligible,$573.87 ,-,$606.65 
1/26-12/26,2026,COHS,Shasta,Partnership Health Plan of California,LTC/Full-Dual - UIS Federally Eligible,$145.42 ,-,$154.94 
1/26-12/26,2026,COHS,Shasta,Partnership Health Plan of California,WCM - UIS Federally Eligible,$937.31 ,,$989.87 
1/26-12/26,2026,COHS,Shasta,Partnership Health Plan of California,Maternity - UIS Federally Eligible,"$12,874.86 ",-,"$13,394.28 "
1/26-12/26,2026,COHS,Shasta,Partnership Health Plan of California,Child - UIS State-Only,$117.31 ,-,$126.19 
1/26-12/26,2026,COHS,Shasta,Partnership Health Plan of California,Adult - UIS State-Only,$207.91 ,-,$221.69 
1/26-12/26,2026,COHS,Shasta,Partnership Health Plan of California,ACA Optional Expansion - UIS State-Only,$293.23 ,-,$311.42 
1/26-12/26,2026,COHS,Shasta,Partnership Health Plan of California,SPD - UIS State-Only,$885.63 ,-,$931.99 
1/26-12/26,2026,COHS,Shasta,Partnership Health Plan of California,SPD/Full-Dual - UIS State-Only,$487.94 ,-,$510.42 
1/26-12/26,2026,COHS,Shasta,Partnership Health Plan of California,LTC - UIS State-Only,$885.63 ,-,$931.99 
1/26-12/26,2026,COHS,Shasta,Partnership Health Plan of California,LTC/Full-Dual - UIS State-Only,$487.94 ,-,$510.42 
1/26-12/26,2026,COHS,Shasta,Partnership Health Plan of California,WCM - UIS State-Only,"$1,897.39 ",,"$2,002.47 "
1/26-12/26,2026,COHS,Siskiyou,Partnership Health Plan of California,Child - SIS,$141.38 ,-,$153.17 
1/26-12/26,2026,COHS,Siskiyou,Partnership Health Plan of California,Adult - SIS,$464.02 ,-,$493.13 
1/26-12/26,2026,COHS,Siskiyou,Partnership Health Plan of California,ACA Optional Expansion - SIS,$580.89 ,-,$616.08 
1/26-12/26,2026,COHS,Siskiyou,Partnership Health Plan of California,SPD - SIS,"$1,364.24 ",-,"$1,439.63 "
1/26-12/26,2026,COHS,Siskiyou,Partnership Health Plan of California,SPD/Full-Dual - SIS,$628.91 ,-,$658.24 
1/26-12/26,2026,COHS,Siskiyou,Partnership Health Plan of California,LTC - SIS,"$1,364.24 ",-,"$1,439.63 "
1/26-12/26,2026,COHS,Siskiyou,Partnership Health Plan of California,LTC/Full-Dual - SIS,$628.91 ,-,$658.24 
1/26-12/26,2026,COHS,Siskiyou,Partnership Health Plan of California,WCM - SIS,"$2,634.28 ",,"$2,780.75 "
1/26-12/26,2026,COHS,Siskiyou,Partnership Health Plan of California,Maternity - SIS,"$12,874.86 ",-,"$13,394.28 "
1/26-12/26,2026,COHS,Siskiyou,Partnership Health Plan of California,Child - UIS Federally Eligible,$53.72 ,-,$58.26 
1/26-12/26,2026,COHS,Siskiyou,Partnership Health Plan of California,Adult - UIS Federally Eligible,$156.60 ,-,$166.72 
1/26-12/26,2026,COHS,Siskiyou,Partnership Health Plan of California,ACA Optional Expansion - UIS Federally Eligible,$180.24 ,-,$191.65 
1/26-12/26,2026,COHS,Siskiyou,Partnership Health Plan of California,SPD - UIS Federally Eligible,$573.87 ,-,$606.65 
1/26-12/26,2026,COHS,Siskiyou,Partnership Health Plan of California,SPD/Full-Dual - UIS Federally Eligible,$145.42 ,-,$154.94 
1/26-12/26,2026,COHS,Siskiyou,Partnership Health Plan of California,LTC - UIS Federally Eligible,$573.87 ,-,$606.65 
1/26-12/26,2026,COHS,Siskiyou,Partnership Health Plan of California,LTC/Full-Dual - UIS Federally Eligible,$145.42 ,-,$154.94 
1/26-12/26,2026,COHS,Siskiyou,Partnership Health Plan of California,WCM - UIS Federally Eligible,$937.31 ,,$989.87 
1/26-12/26,2026,COHS,Siskiyou,Partnership Health Plan of California,Maternity - UIS Federally Eligible,"$12,874.86 ",-,"$13,394.28 "
1/26-12/26,2026,COHS,Siskiyou,Partnership Health Plan of California,Child - UIS State-Only,$117.31 ,-,$126.19 
1/26-12/26,2026,COHS,Siskiyou,Partnership Health Plan of California,Adult - UIS State-Only,$207.91 ,-,$221.69 
1/26-12/26,2026,COHS,Siskiyou,Partnership Health Plan of California,ACA Optional Expansion - UIS State-Only,$293.23 ,-,$311.42 
1/26-12/26,2026,COHS,Siskiyou,Partnership Health Plan of California,SPD - UIS State-Only,$885.63 ,-,$931.99 
1/26-12/26,2026,COHS,Siskiyou,Partnership Health Plan of California,SPD/Full-Dual - UIS State-Only,$487.94 ,-,$510.42 
1/26-12/26,2026,COHS,Siskiyou,Partnership Health Plan of California,LTC - UIS State-Only,$885.63 ,-,$931.99 
1/26-12/26,2026,COHS,Siskiyou,Partnership Health Plan of California,LTC/Full-Dual - UIS State-Only,$487.94 ,-,$510.42 
1/26-12/26,2026,COHS,Siskiyou,Partnership Health Plan of California,WCM - UIS State-Only,"$1,897.39 ",,"$2,002.47 "
1/26-12/26,2026,COHS,Trinity,Partnership Health Plan of California,Child - SIS,$141.38 ,-,$153.17 
1/26-12/26,2026,COHS,Trinity,Partnership Health Plan of California,Adult - SIS,$464.02 ,-,$493.13 
1/26-12/26,2026,COHS,Trinity,Partnership Health Plan of California,ACA Optional Expansion - SIS,$580.89 ,-,$616.08 
1/26-12/26,2026,COHS,Trinity,Partnership Health Plan of California,SPD - SIS,"$1,364.24 ",-,"$1,439.63 "
1/26-12/26,2026,COHS,Trinity,Partnership Health Plan of California,SPD/Full-Dual - SIS,$628.91 ,-,$658.24 
1/26-12/26,2026,COHS,Trinity,Partnership Health Plan of California,LTC - SIS,"$1,364.24 ",-,"$1,439.63 "
1/26-12/26,2026,COHS,Trinity,Partnership Health Plan of California,LTC/Full-Dual - SIS,$628.91 ,-,$658.24 
1/26-12/26,2026,COHS,Trinity,Partnership Health Plan of California,WCM - SIS,"$2,634.28 ",,"$2,780.75 "
1/26-12/26,2026,COHS,Trinity,Partnership Health Plan of California,Maternity - SIS,"$12,874.86 ",-,"$13,394.28 "
1/26-12/26,2026,COHS,Trinity,Partnership Health Plan of California,Child - UIS Federally Eligible,$53.72 ,-,$58.26 
1/26-12/26,2026,COHS,Trinity,Partnership Health Plan of California,Adult - UIS Federally Eligible,$156.60 ,-,$166.72 
1/26-12/26,2026,COHS,Trinity,Partnership Health Plan of California,ACA Optional Expansion - UIS Federally Eligible,$180.24 ,-,$191.65 
1/26-12/26,2026,COHS,Trinity,Partnership Health Plan of California,SPD - UIS Federally Eligible,$573.87 ,-,$606.65 
1/26-12/26,2026,COHS,Trinity,Partnership Health Plan of California,SPD/Full-Dual - UIS Federally Eligible,$145.42 ,-,$154.94 
1/26-12/26,2026,COHS,Trinity,Partnership Health Plan of California,LTC - UIS Federally Eligible,$573.87 ,-,$606.65 
1/26-12/26,2026,COHS,Trinity,Partnership Health Plan of California,LTC/Full-Dual - UIS Federally Eligible,$145.42 ,-,$154.94 
1/26-12/26,2026,COHS,Trinity,Partnership Health Plan of California,WCM - UIS Federally Eligible,$937.31 ,,$989.87 
1/26-12/26,2026,COHS,Trinity,Partnership Health Plan of California,Maternity - UIS Federally Eligible,"$12,874.86 ",-,"$13,394.28 "
1/26-12/26,2026,COHS,Trinity,Partnership Health Plan of California,Child - UIS State-Only,$117.31 ,-,$126.19 
1/26-12/26,2026,COHS,Trinity,Partnership Health Plan of California,Adult - UIS State-Only,$207.91 ,-,$221.69 
1/26-12/26,2026,COHS,Trinity,Partnership Health Plan of California,ACA Optional Expansion - UIS State-Only,$293.23 ,-,$311.42 
1/26-12/26,2026,COHS,Trinity,Partnership Health Plan of California,SPD - UIS State-Only,$885.63 ,-,$931.99 
1/26-12/26,2026,COHS,Trinity,Partnership Health Plan of California,SPD/Full-Dual - UIS State-Only,$487.94 ,-,$510.42 
1/26-12/26,2026,COHS,Trinity,Partnership Health Plan of California,LTC - UIS State-Only,$885.63 ,-,$931.99 
1/26-12/26,2026,COHS,Trinity,Partnership Health Plan of California,LTC/Full-Dual - UIS State-Only,$487.94 ,-,$510.42 
1/26-12/26,2026,COHS,Trinity,Partnership Health Plan of California,WCM - UIS State-Only,"$1,897.39 ",,"$2,002.47 "
1/26-12/26,2026,COHS,Del Norte,Partnership Health Plan of California,Child - SIS,$141.38 ,-,$153.17 
1/26-12/26,2026,COHS,Del Norte,Partnership Health Plan of California,Adult - SIS,$464.02 ,-,$493.13 
