Rating Period,Calendar Year,Model,County,PACE Organization,Category of Aid,Lower Bound,Midpoint,Upper Bound,AWOP
01/2025-12/2025,2025,PACE,San Diego,"Centro de Salud de la Comunidad de San Ysidro, Inc.",Full-Dual - SIS,"$4,063.94 ","$4,276.11 ","$4,506.82 ","$6,155.12 "
01/2025-12/2025,2025,PACE,San Diego,"Centro de Salud de la Comunidad de San Ysidro, Inc.",Non-Dual - SIS,"$8,688.79 ","$9,149.24 ","$9,650.02 ","$10,065.25 "
01/2025-12/2025,2025,PACE,San Diego,Community Eldercare of San Diego,Full-Dual - UIS Federal,$131.18 ,$138.06 ,$145.55 ,$184.65 
01/2025-12/2025,2025,PACE,San Diego,Community Eldercare of San Diego,Non-Dual - UIS Federal,$944.08 ,$994.26 ,"$1,048.83 ","$1,107.18 "
01/2025-12/2025,2025,PACE,San Diego,Community Eldercare of San Diego,Full-Dual - UIS State-Only,"$4,241.52 ","$4,464.06 ","$4,706.07 ","$5,970.47 "
01/2025-12/2025,2025,PACE,San Diego,Community Eldercare of San Diego,Non-Dual - UIS State-Only,"$7,638.48 ","$8,044.45 ","$8,486.00 ","$8,958.07 "
01/2025-12/2025,2025,PACE,San Diego,Community Eldercare of San Diego,Full-Dual - SIS,"$4,372.70 ","$4,602.13 ","$4,851.62 ","$6,155.12 "
01/2025-12/2025,2025,PACE,San Diego,Community Eldercare of San Diego,Non-Dual - SIS,"$8,582.57 ","$9,038.71 ","$9,534.84 ","$10,065.25 "
01/2025-12/2025,2025,PACE,Sacramento,Sutter Valley Hospitals,Full-Dual - UIS Federal,$192.64 ,$202.56 ,$213.34 ,$205.49 
01/2025-12/2025,2025,PACE,Sacramento,Sutter Valley Hospitals,Non-Dual - UIS Federal,"$1,071.55 ","$1,128.46 ","$1,190.37 ","$1,139.27 "
01/2025-12/2025,2025,PACE,Sacramento,Sutter Valley Hospitals,Full-Dual - UIS State-Only,"$6,228.70 ","$6,549.33 ","$6,897.91 ","$6,644.17 "
01/2025-12/2025,2025,PACE,Sacramento,Sutter Valley Hospitals,Non-Dual - UIS State-Only,"$8,669.79 ","$9,130.29 ","$9,631.14 ","$9,217.72 "
01/2025-12/2025,2025,PACE,Sacramento,Sutter Valley Hospitals,Full-Dual - SIS,"$6,421.34 ","$6,751.89 ","$7,111.25 ","$6,849.66 "
01/2025-12/2025,2025,PACE,Sacramento,Sutter Valley Hospitals,Non-Dual - SIS,"$9,741.34 ","$10,258.75 ","$10,821.50 ","$10,356.99 "
01/2025-12/2025,2025,PACE,Los Angeles,"LA Coast PACE, LLC",Full-Dual - UIS Federal,$178.61 ,$187.95 ,$198.10 ,$196.18 
01/2025-12/2025,2025,PACE,Los Angeles,"LA Coast PACE, LLC",Non-Dual - UIS Federal,$889.79 ,$936.92 ,$988.18 ,"$1,045.74 "
01/2025-12/2025,2025,PACE,Los Angeles,"LA Coast PACE, LLC",Full-Dual - UIS State-Only,"$5,775.08 ","$6,076.89 ","$6,405.08 ","$6,343.20 "
01/2025-12/2025,2025,PACE,Los Angeles,"LA Coast PACE, LLC",Non-Dual - UIS State-Only,"$7,199.20 ","$7,580.55 ","$7,995.29 ","$8,461.03 "
01/2025-12/2025,2025,PACE,Los Angeles,"LA Coast PACE, LLC",Full-Dual - SIS,"$5,953.69 ","$6,264.84 ","$6,603.18 ","$6,539.38 "
01/2025-12/2025,2025,PACE,Los Angeles,"LA Coast PACE, LLC",Non-Dual - SIS,"$8,088.99 ","$8,517.47 ","$8,983.47 ","$9,506.77 "
01/2025-12/2025,2025,PACE,Los Angeles,"Pacific PACE, LLC",Full-Dual - UIS Federal,$161.90 ,$170.37 ,$179.58 ,$196.18 
01/2025-12/2025,2025,PACE,Los Angeles,"Pacific PACE, LLC",Non-Dual - UIS Federal,$957.25 ,"$1,007.93 ","$1,063.05 ","$1,045.74 "
01/2025-12/2025,2025,PACE,Los Angeles,"Pacific PACE, LLC",Full-Dual - UIS State-Only,"$5,234.89 ","$5,508.68 ","$5,806.41 ","$6,343.20 "
01/2025-12/2025,2025,PACE,Los Angeles,"Pacific PACE, LLC",Non-Dual - UIS State-Only,"$7,745.00 ","$8,155.08 ","$8,601.07 ","$8,461.03 "
01/2025-12/2025,2025,PACE,Los Angeles,"Pacific PACE, LLC",Full-Dual - SIS,"$5,396.79 ","$5,679.05 ","$5,985.99 ","$6,539.38 "
01/2025-12/2025,2025,PACE,Los Angeles,"Pacific PACE, LLC",Non-Dual - SIS,"$8,702.25 ","$9,163.01 ","$9,664.12 ","$9,506.77 "
01/2025-12/2025,2025,PACE,Kings,"Sequoia PACE, LLC",Full-Dual - UIS Federal,$161.82 ,$170.27 ,$179.47 ,$173.62 
01/2025-12/2025,2025,PACE,Kings,"Sequoia PACE, LLC",Non-Dual - UIS Federal,$858.14 ,$903.57 ,$952.98 ,"$1,050.63 "
01/2025-12/2025,2025,PACE,Kings,"Sequoia PACE, LLC",Full-Dual - UIS State-Only,"$5,232.11 ","$5,505.56 ","$5,802.90 ","$5,613.86 "
01/2025-12/2025,2025,PACE,Kings,"Sequoia PACE, LLC",Non-Dual - UIS State-Only,"$6,943.16 ","$7,310.73 ","$7,710.49 ","$8,500.59 "
01/2025-12/2025,2025,PACE,Kings,"Sequoia PACE, LLC",Full-Dual - SIS,"$5,393.93 ","$5,675.83 ","$5,982.37 ","$5,787.48 "
01/2025-12/2025,2025,PACE,Kings,"Sequoia PACE, LLC",Non-Dual - SIS,"$7,801.30 ","$8,214.30 ","$8,663.48 ","$9,551.22 "
01/2025-12/2025,2025,PACE,Tulare,"Sequoia PACE, LLC",Full-Dual - UIS Federal,$161.82 ,$170.27 ,$179.47 ,$173.62 
01/2025-12/2025,2025,PACE,Tulare,"Sequoia PACE, LLC",Non-Dual - UIS Federal,$858.14 ,$903.57 ,$952.98 ,"$1,050.63 "
01/2025-12/2025,2025,PACE,Tulare,"Sequoia PACE, LLC",Full-Dual - UIS State-Only,"$5,232.11 ","$5,505.56 ","$5,802.90 ","$5,613.86 "
01/2025-12/2025,2025,PACE,Tulare,"Sequoia PACE, LLC",Non-Dual - UIS State-Only,"$6,943.16 ","$7,310.73 ","$7,710.49 ","$8,500.59 "
01/2025-12/2025,2025,PACE,Tulare,"Sequoia PACE, LLC",Full-Dual - SIS,"$5,393.93 ","$5,675.83 ","$5,982.37 ","$5,787.48 "
01/2025-12/2025,2025,PACE,Tulare,"Sequoia PACE, LLC",Non-Dual - SIS,"$7,801.30 ","$8,214.30 ","$8,663.48 ","$9,551.22 "
01/2025-12/2025,2025,PACE,Madera,"Sequoia PACE, LLC",Full-Dual - UIS Federal,$161.82 ,$170.27 ,$179.47 ,$173.62 
01/2025-12/2025,2025,PACE,Madera,"Sequoia PACE, LLC",Non-Dual - UIS Federal,$858.14 ,$903.57 ,$952.98 ,"$1,050.63 "
01/2025-12/2025,2025,PACE,Madera,"Sequoia PACE, LLC",Full-Dual - UIS State-Only,"$5,232.11 ","$5,505.56 ","$5,802.90 ","$5,613.86 "
01/2025-12/2025,2025,PACE,Madera,"Sequoia PACE, LLC",Non-Dual - UIS State-Only,"$6,943.16 ","$7,310.73 ","$7,710.49 ","$8,500.59 "
01/2025-12/2025,2025,PACE,Madera,"Sequoia PACE, LLC",Full-Dual - SIS,"$5,393.93 ","$5,675.83 ","$5,982.37 ","$5,787.48 "
01/2025-12/2025,2025,PACE,Madera,"Sequoia PACE, LLC",Non-Dual - SIS,"$7,801.30 ","$8,214.30 ","$8,663.48 ","$9,551.22 "
01/2025-12/2025,2025,PACE,Fresno,"Sequoia PACE, LLC",Full-Dual - UIS Federal,$161.82 ,$170.27 ,$179.47 ,$173.62 
01/2025-12/2025,2025,PACE,Fresno,"Sequoia PACE, LLC",Non-Dual - UIS Federal,$858.14 ,$903.57 ,$952.98 ,"$1,050.63 "
01/2025-12/2025,2025,PACE,Fresno,"Sequoia PACE, LLC",Full-Dual - UIS State-Only,"$5,232.11 ","$5,505.56 ","$5,802.90 ","$5,613.86 "
01/2025-12/2025,2025,PACE,Fresno,"Sequoia PACE, LLC",Non-Dual - UIS State-Only,"$6,943.16 ","$7,310.73 ","$7,710.49 ","$8,500.59 "
01/2025-12/2025,2025,PACE,Fresno,"Sequoia PACE, LLC",Full-Dual - SIS,"$5,393.93 ","$5,675.83 ","$5,982.37 ","$5,787.48 "
01/2025-12/2025,2025,PACE,Fresno,"Sequoia PACE, LLC",Non-Dual - SIS,"$7,801.30 ","$8,214.30 ","$8,663.48 ","$9,551.22 "
01/2025-12/2025,2025,PACE,Stanislaus,"Stockton PACE, LLC",Full-Dual - UIS Federal,$180.73 ,$190.22 ,$200.55 ,$195.14 
01/2025-12/2025,2025,PACE,Stanislaus,"Stockton PACE, LLC",Non-Dual - UIS Federal,$988.32 ,"$1,041.06 ","$1,098.43 ","$1,130.25 "
01/2025-12/2025,2025,PACE,Stanislaus,"Stockton PACE, LLC",Full-Dual - UIS State-Only,"$5,843.44 ","$6,150.57 ","$6,484.57 ","$6,309.55 "
01/2025-12/2025,2025,PACE,Stanislaus,"Stockton PACE, LLC",Non-Dual - UIS State-Only,"$7,996.45 ","$8,423.15 ","$8,887.28 ","$9,144.76 "
01/2025-12/2025,2025,PACE,Stanislaus,"Stockton PACE, LLC",Full-Dual - SIS,"$6,024.17 ","$6,340.79 ","$6,685.12 ","$6,504.69 "
01/2025-12/2025,2025,PACE,Stanislaus,"Stockton PACE, LLC",Non-Dual - SIS,"$8,984.77 ","$9,464.21 ","$9,985.70 ","$10,275.01 "
01/2025-12/2025,2025,PACE,San Joaquin,"Stockton PACE, LLC",Full-Dual - UIS Federal,$180.73 ,$190.22 ,$200.55 ,$195.14 
01/2025-12/2025,2025,PACE,San Joaquin,"Stockton PACE, LLC",Non-Dual - UIS Federal,$988.32 ,"$1,041.06 ","$1,098.43 ","$1,130.25 "
01/2025-12/2025,2025,PACE,San Joaquin,"Stockton PACE, LLC",Full-Dual - UIS State-Only,"$5,843.44 ","$6,150.57 ","$6,484.57 ","$6,309.55 "
01/2025-12/2025,2025,PACE,San Joaquin,"Stockton PACE, LLC",Non-Dual - UIS State-Only,"$7,996.45 ","$8,423.15 ","$8,887.28 ","$9,144.76 "
01/2025-12/2025,2025,PACE,San Joaquin,"Stockton PACE, LLC",Full-Dual - SIS,"$6,024.17 ","$6,340.79 ","$6,685.12 ","$6,504.69 "
01/2025-12/2025,2025,PACE,San Joaquin,"Stockton PACE, LLC",Non-Dual - SIS,"$8,984.77 ","$9,464.21 ","$9,985.70 ","$10,275.01 "
01/2025-12/2025,2025,PACE,Marin,AgeWell PACE,Full-Dual - UIS Federal,$185.24 ,$194.97 ,$205.55 ,$211.69 
01/2025-12/2025,2025,PACE,Marin,AgeWell PACE,Non-Dual - UIS Federal,$797.04 ,$839.42 ,$885.51 ,"$1,455.27 "
01/2025-12/2025,2025,PACE,Marin,AgeWell PACE,Full-Dual - UIS State-Only,"$5,989.38 ","$6,304.06 ","$6,646.27 ","$6,844.57 "
01/2025-12/2025,2025,PACE,Marin,AgeWell PACE,Non-Dual - UIS State-Only,"$6,448.78 ","$6,791.66 ","$7,164.59 ","$11,774.42 "
01/2025-12/2025,2025,PACE,Marin,AgeWell PACE,Full-Dual - SIS,"$6,174.62 ","$6,499.03 ","$6,851.82 ","$7,056.26 "
01/2025-12/2025,2025,PACE,Marin,AgeWell PACE,Non-Dual - SIS,"$7,245.82 ","$7,631.08 ","$8,050.10 ","$13,229.69 "
01/2025-12/2025,2025,PACE,Sonoma,AgeWell PACE,Full-Dual - UIS Federal,$185.24 ,$194.97 ,$205.55 ,$211.69 
01/2025-12/2025,2025,PACE,Sonoma,AgeWell PACE,Non-Dual - UIS Federal,$797.04 ,$839.42 ,$885.51 ,"$1,455.27 "
01/2025-12/2025,2025,PACE,Sonoma,AgeWell PACE,Full-Dual - UIS State-Only,"$5,989.38 ","$6,304.06 ","$6,646.27 ","$6,844.57 "
01/2025-12/2025,2025,PACE,Sonoma,AgeWell PACE,Non-Dual - UIS State-Only,"$6,448.78 ","$6,791.66 ","$7,164.59 ","$11,774.42 "
01/2025-12/2025,2025,PACE,Sonoma,AgeWell PACE,Full-Dual - SIS,"$6,174.62 ","$6,499.03 ","$6,851.82 ","$7,056.26 "
01/2025-12/2025,2025,PACE,Sonoma,AgeWell PACE,Non-Dual - SIS,"$7,245.82 ","$7,631.08 ","$8,050.10 ","$13,229.69 "
01/2025-12/2025,2025,PACE,Los Angeles,myPlace Health ,Full-Dual - UIS Federal,$144.23 ,$151.73 ,$159.90 ,$196.18 
01/2025-12/2025,2025,PACE,Los Angeles,myPlace Health ,Non-Dual - UIS Federal,$910.61 ,$958.75 ,"$1,011.09 ","$1,045.74 "
01/2025-12/2025,2025,PACE,Los Angeles,myPlace Health ,Full-Dual - UIS State-Only,"$4,663.34 ","$4,906.09 ","$5,170.04 ","$6,343.20 "
01/2025-12/2025,2025,PACE,Los Angeles,myPlace Health ,Non-Dual - UIS State-Only,"$7,367.69 ","$7,757.13 ","$8,180.68 ","$8,461.03 "
01/2025-12/2025,2025,PACE,Los Angeles,myPlace Health ,Full-Dual - SIS,"$4,807.57 ","$5,057.82 ","$5,329.94 ","$6,539.38 "
01/2025-12/2025,2025,PACE,Los Angeles,myPlace Health ,Non-Dual - SIS,"$8,278.30 ","$8,715.88 ","$9,191.77 ","$9,506.77 "
01/2025-12/2025,2025,PACE,Alameda,WelbeHealth Bay Area,Full-Dual - UIS Federal,$193.77 ,$203.94 ,$215.01 ,$238.70 
01/2025-12/2025,2025,PACE,Alameda,WelbeHealth Bay Area,Non-Dual - UIS Federal,$831.30 ,$875.50 ,$923.57 ,"$1,287.39 "
01/2025-12/2025,2025,PACE,Alameda,WelbeHealth Bay Area,Full-Dual - UIS State-Only,"$6,265.12 ","$6,594.15 ","$6,951.97 ","$7,718.03 "
01/2025-12/2025,2025,PACE,Alameda,WelbeHealth Bay Area,Non-Dual - UIS State-Only,"$6,726.01 ","$7,083.59 ","$7,472.50 ","$10,416.19 "
01/2025-12/2025,2025,PACE,Alameda,WelbeHealth Bay Area,Full-Dual - SIS,"$6,458.88 ","$6,798.10 ","$7,166.98 ","$7,956.73 "
01/2025-12/2025,2025,PACE,Alameda,WelbeHealth Bay Area,Non-Dual - SIS,"$7,557.32 ","$7,959.08 ","$8,396.07 ","$11,703.58 "
01/2025-12/2025,2025,PACE,Santa Clara,WelbeHealth Bay Area,Full-Dual - UIS Federal,$193.77 ,$203.94 ,$215.01 ,$238.70 
01/2025-12/2025,2025,PACE,Santa Clara,WelbeHealth Bay Area,Non-Dual - UIS Federal,$831.30 ,$875.50 ,$923.57 ,"$1,287.39 "
01/2025-12/2025,2025,PACE,Santa Clara,WelbeHealth Bay Area,Full-Dual - UIS State-Only,"$6,265.12 ","$6,594.15 ","$6,951.97 ","$7,718.03 "
01/2025-12/2025,2025,PACE,Santa Clara,WelbeHealth Bay Area,Non-Dual - UIS State-Only,"$6,726.01 ","$7,083.59 ","$7,472.50 ","$10,416.19 "
01/2025-12/2025,2025,PACE,Santa Clara,WelbeHealth Bay Area,Full-Dual - SIS,"$6,458.88 ","$6,798.10 ","$7,166.98 ","$7,956.73 "
01/2025-12/2025,2025,PACE,Santa Clara,WelbeHealth Bay Area,Non-Dual - SIS,"$7,557.32 ","$7,959.08 ","$8,396.07 ","$11,703.58 "
01/2025-12/2025,2025,PACE,Riverside,Loma Linda University Health,Full-Dual - UIS Federal,$144.03 ,$151.53 ,$159.68 ,$170.39 
01/2025-12/2025,2025,PACE,Riverside,Loma Linda University Health,Non-Dual - UIS Federal,$820.06 ,$863.24 ,$910.20 ,"$1,203.80 "
01/2025-12/2025,2025,PACE,Riverside,Loma Linda University Health,Full-Dual - UIS State-Only,"$4,656.92 ","$4,899.32 ","$5,162.88 ","$5,509.30 "
01/2025-12/2025,2025,PACE,Riverside,Loma Linda University Health,Non-Dual - UIS State-Only,"$6,635.03 ","$6,984.42 ","$7,364.38 ","$9,739.83 "
01/2025-12/2025,2025,PACE,Riverside,Loma Linda University Health,Full-Dual - SIS,"$4,800.95 ","$5,050.84 ","$5,322.56 ","$5,679.69 "
01/2025-12/2025,2025,PACE,Riverside,Loma Linda University Health,Non-Dual - SIS,"$7,455.09 ","$7,847.66 ","$8,274.58 ","$10,943.63 "
01/2025-12/2025,2025,PACE,San Bernardino,Loma Linda University Health,Full-Dual - UIS Federal,$144.03 ,$151.53 ,$159.68 ,$170.39 
01/2025-12/2025,2025,PACE,San Bernardino,Loma Linda University Health,Non-Dual - UIS Federal,$820.06 ,$863.24 ,$910.20 ,"$1,203.80 "
01/2025-12/2025,2025,PACE,San Bernardino,Loma Linda University Health,Full-Dual - UIS State-Only,"$4,656.92 ","$4,899.32 ","$5,162.88 ","$5,509.30 "
01/2025-12/2025,2025,PACE,San Bernardino,Loma Linda University Health,Non-Dual - UIS State-Only,"$6,635.03 ","$6,984.42 ","$7,364.38 ","$9,739.83 "
01/2025-12/2025,2025,PACE,San Bernardino,Loma Linda University Health,Full-Dual - SIS,"$4,800.95 ","$5,050.84 ","$5,322.56 ","$5,679.69 "
01/2025-12/2025,2025,PACE,San Bernardino,Loma Linda University Health,Non-Dual - SIS,"$7,455.09 ","$7,847.66 ","$8,274.58 ","$10,943.63 "
01/2025-12/2025,2025,PACE,Fresno,Valley PACE,Full-Dual - UIS Federal,$138.24 ,$145.45 ,$153.28 ,$175.77 
01/2025-12/2025,2025,PACE,Fresno,Valley PACE,Non-Dual - UIS Federal,$789.21 ,$830.81 ,$876.06 ,"$1,036.16 "
01/2025-12/2025,2025,PACE,Fresno,Valley PACE,Full-Dual - UIS State-Only,"$4,469.85 ","$4,702.81 ","$4,956.12 ","$5,683.25 "
01/2025-12/2025,2025,PACE,Fresno,Valley PACE,Non-Dual - UIS State-Only,"$6,385.39 ","$6,722.03 ","$7,088.14 ","$8,383.52 "
01/2025-12/2025,2025,PACE,Fresno,Valley PACE,Full-Dual - SIS,"$4,608.09 ","$4,848.26 ","$5,109.40 ","$5,859.02 "
01/2025-12/2025,2025,PACE,Fresno,Valley PACE,Non-Dual - SIS,"$7,174.60 ","$7,552.85 ","$7,964.20 ","$9,419.68 "
01/2025-12/2025,2025,PACE,Madera,Valley PACE,Full-Dual - UIS Federal,$138.24 ,$145.45 ,$153.28 ,$175.77 
01/2025-12/2025,2025,PACE,Madera,Valley PACE,Non-Dual - UIS Federal,$789.21 ,$830.81 ,$876.06 ,"$1,036.16 "
01/2025-12/2025,2025,PACE,Madera,Valley PACE,Full-Dual - UIS State-Only,"$4,469.85 ","$4,702.81 ","$4,956.12 ","$5,683.25 "
01/2025-12/2025,2025,PACE,Madera,Valley PACE,Non-Dual - UIS State-Only,"$6,385.39 ","$6,722.03 ","$7,088.14 ","$8,383.52 "
01/2025-12/2025,2025,PACE,Madera,Valley PACE,Full-Dual - SIS,"$4,608.09 ","$4,848.26 ","$5,109.40 ","$5,859.02 "
01/2025-12/2025,2025,PACE,Madera,Valley PACE,Non-Dual - SIS,"$7,174.60 ","$7,552.85 ","$7,964.20 ","$9,419.68 "
01/2025-12/2025,2025,PACE,Riverside,WelbeHealth Inland Empire PACE,Full-Dual - UIS Federal,$144.88 ,$152.42 ,$160.62 ,$170.39 
01/2025-12/2025,2025,PACE,Riverside,WelbeHealth Inland Empire PACE,Non-Dual - UIS Federal,$824.90 ,$868.33 ,$915.57 ,"$1,203.80 "
01/2025-12/2025,2025,PACE,Riverside,WelbeHealth Inland Empire PACE,Full-Dual - UIS State-Only,"$4,684.39 ","$4,928.22 ","$5,193.34 ","$5,509.30 "
01/2025-12/2025,2025,PACE,Riverside,WelbeHealth Inland Empire PACE,Non-Dual - UIS State-Only,"$6,674.17 ","$7,025.62 ","$7,407.82 ","$9,739.83 "
01/2025-12/2025,2025,PACE,Riverside,WelbeHealth Inland Empire PACE,Full-Dual - SIS,"$4,829.27 ","$5,080.64 ","$5,353.96 ","$5,679.69 "
01/2025-12/2025,2025,PACE,Riverside,WelbeHealth Inland Empire PACE,Non-Dual - SIS,"$7,499.07 ","$7,893.95 ","$8,323.39 ","$10,943.63 "
01/2025-12/2025,2025,PACE,San Bernardino,WelbeHealth Inland Empire PACE,Full-Dual - UIS Federal,$144.88 ,$152.42 ,$160.62 ,$170.39 
01/2025-12/2025,2025,PACE,San Bernardino,WelbeHealth Inland Empire PACE,Non-Dual - UIS Federal,$824.90 ,$868.33 ,$915.57 ,"$1,203.80 "
01/2025-12/2025,2025,PACE,San Bernardino,WelbeHealth Inland Empire PACE,Full-Dual - UIS State-Only,"$4,684.39 ","$4,928.22 ","$5,193.34 ","$5,509.30 "
01/2025-12/2025,2025,PACE,San Bernardino,WelbeHealth Inland Empire PACE,Non-Dual - UIS State-Only,"$6,674.17 ","$7,025.62 ","$7,407.82 ","$9,739.83 "
01/2025-12/2025,2025,PACE,San Bernardino,WelbeHealth Inland Empire PACE,Full-Dual - SIS,"$4,829.27 ","$5,080.64 ","$5,353.96 ","$5,679.69 "
01/2025-12/2025,2025,PACE,San Bernardino,WelbeHealth Inland Empire PACE,Non-Dual - SIS,"$7,499.07 ","$7,893.95 ","$8,323.39 ","$10,943.63 "
01/2025-12/2025,2025,PACE,Kings,Family Health Care Network (FHCN),Full-Dual - UIS Federal,$143.75 ,$151.24 ,$159.39 ,$173.62 
01/2025-12/2025,2025,PACE,Kings,Family Health Care Network (FHCN),Non-Dual - UIS Federal,$819.88 ,$863.10 ,$910.11 ,"$1,050.63 "
01/2025-12/2025,2025,PACE,Kings,Family Health Care Network (FHCN),Full-Dual - UIS State-Only,"$4,647.89 ","$4,890.10 ","$5,153.48 ","$5,613.86 "
01/2025-12/2025,2025,PACE,Kings,Family Health Care Network (FHCN),Non-Dual - UIS State-Only,"$6,633.56 ","$6,983.28 ","$7,363.60 ","$8,500.59 "
01/2025-12/2025,2025,PACE,Kings,Family Health Care Network (FHCN),Full-Dual - SIS,"$4,791.64 ","$5,041.34 ","$5,312.86 ","$5,787.48 "
01/2025-12/2025,2025,PACE,Kings,Family Health Care Network (FHCN),Non-Dual - SIS,"$7,453.44 ","$7,846.38 ","$8,273.71 ","$9,551.22 "
01/2025-12/2025,2025,PACE,Tulare,Family Health Care Network (FHCN),Full-Dual - UIS Federal,$143.75 ,$151.24 ,$159.39 ,$173.62 
01/2025-12/2025,2025,PACE,Tulare,Family Health Care Network (FHCN),Non-Dual - UIS Federal,$819.88 ,$863.10 ,$910.11 ,"$1,050.63 "
01/2025-12/2025,2025,PACE,Tulare,Family Health Care Network (FHCN),Full-Dual - UIS State-Only,"$4,647.89 ","$4,890.10 ","$5,153.48 ","$5,613.86 "
01/2025-12/2025,2025,PACE,Tulare,Family Health Care Network (FHCN),Non-Dual - UIS State-Only,"$6,633.56 ","$6,983.28 ","$7,363.60 ","$8,500.59 "
01/2025-12/2025,2025,PACE,Tulare,Family Health Care Network (FHCN),Full-Dual - SIS,"$4,791.64 ","$5,041.34 ","$5,312.86 ","$5,787.48 "
01/2025-12/2025,2025,PACE,Tulare,Family Health Care Network (FHCN),Non-Dual - SIS,"$7,453.44 ","$7,846.38 ","$8,273.71 ","$9,551.22 "
01/2025-12/2025,2025,PACE,San Bernardino,High Desert PACE,Full-Dual - UIS Federal,$149.48 ,$157.26 ,$165.72 ,$191.62 
01/2025-12/2025,2025,PACE,San Bernardino,High Desert PACE,Non-Dual - UIS Federal,$851.40 ,$896.25 ,$945.03 ,"$1,083.42 "
01/2025-12/2025,2025,PACE,San Bernardino,High Desert PACE,Full-Dual - UIS State-Only,"$4,833.04 ","$5,084.71 ","$5,358.37 ","$6,195.72 "
01/2025-12/2025,2025,PACE,San Bernardino,High Desert PACE,Non-Dual - UIS State-Only,"$6,888.58 ","$7,251.48 ","$7,646.14 ","$8,765.85 "
01/2025-12/2025,2025,PACE,San Bernardino,High Desert PACE,Full-Dual - SIS,"$4,982.52 ","$5,241.97 ","$5,524.09 ","$6,387.34 "
01/2025-12/2025,2025,PACE,San Bernardino,High Desert PACE,Non-Dual - SIS,"$7,739.98 ","$8,147.73 ","$8,591.17 ","$9,849.27 "
01/2025-12/2025,2025,PACE,Los Angeles,High Desert PACE,Full-Dual - UIS Federal,$149.48 ,$157.26 ,$165.72 ,$191.62 
01/2025-12/2025,2025,PACE,Los Angeles,High Desert PACE,Non-Dual - UIS Federal,$851.40 ,$896.25 ,$945.03 ,"$1,083.42 "
01/2025-12/2025,2025,PACE,Los Angeles,High Desert PACE,Full-Dual - UIS State-Only,"$4,833.04 ","$5,084.71 ","$5,358.37 ","$6,195.72 "
01/2025-12/2025,2025,PACE,Los Angeles,High Desert PACE,Non-Dual - UIS State-Only,"$6,888.58 ","$7,251.48 ","$7,646.14 ","$8,765.85 "
01/2025-12/2025,2025,PACE,Los Angeles,High Desert PACE,Full-Dual - SIS,"$4,982.52 ","$5,241.97 ","$5,524.09 ","$6,387.34 "
01/2025-12/2025,2025,PACE,Los Angeles,High Desert PACE,Non-Dual - SIS,"$7,739.98 ","$8,147.73 ","$8,591.17 ","$9,849.27 "
01/2025-12/2025,2025,PACE,Los Angeles,Seen Health PACE,Full-Dual - UIS Federal,$140.73 ,$148.05 ,$156.02 ,$196.18 
01/2025-12/2025,2025,PACE,Los Angeles,Seen Health PACE,Non-Dual - UIS Federal,$888.53 ,$935.50 ,$986.57 ,"$1,045.74 "
01/2025-12/2025,2025,PACE,Los Angeles,Seen Health PACE,Full-Dual - UIS State-Only,"$4,550.25 ","$4,787.11 ","$5,044.66 ","$6,343.20 "
01/2025-12/2025,2025,PACE,Los Angeles,Seen Health PACE,Non-Dual - UIS State-Only,"$7,189.01 ","$7,569.01 ","$7,982.28 ","$8,461.03 "
01/2025-12/2025,2025,PACE,Los Angeles,Seen Health PACE,Full-Dual - SIS,"$4,690.97 ","$4,935.16 ","$5,200.68 ","$6,539.38 "
01/2025-12/2025,2025,PACE,Los Angeles,Seen Health PACE,Non-Dual - SIS,"$8,077.54 ","$8,504.51 ","$8,968.86 ","$9,506.77 "
01/2025-12/2025,2025,PACE,Merced,Golden Valley Health Centers,Full-Dual - UIS Federal,$163.99 ,$172.53 ,$181.81 ,$195.21 
01/2025-12/2025,2025,PACE,Merced,Golden Valley Health Centers,Non-Dual - UIS Federal,$956.99 ,"$1,007.96 ","$1,063.41 ","$1,201.38 "
01/2025-12/2025,2025,PACE,Merced,Golden Valley Health Centers,Full-Dual - UIS State-Only,"$5,302.31 ","$5,578.34 ","$5,878.48 ","$6,311.91 "
01/2025-12/2025,2025,PACE,Merced,Golden Valley Health Centers,Non-Dual - UIS State-Only,"$7,742.90 ","$8,155.34 ","$8,603.95 ","$9,720.26 "
01/2025-12/2025,2025,PACE,Merced,Golden Valley Health Centers,Full-Dual - SIS,"$5,466.30 ","$5,750.87 ","$6,060.29 ","$6,507.12 "
01/2025-12/2025,2025,PACE,Merced,Golden Valley Health Centers,Non-Dual - SIS,"$8,699.89 ","$9,163.31 ","$9,667.35 ","$10,921.64 "
01/2025-12/2025,2025,PACE,Los Angeles,Chinatown Service Center PACE,Full-Dual - UIS Federal,$140.73 ,$148.05 ,$156.02 ,$196.18 
01/2025-12/2025,2025,PACE,Los Angeles,Chinatown Service Center PACE,Non-Dual - UIS Federal,$888.53 ,$935.50 ,$986.57 ,"$1,045.74 "
01/2025-12/2025,2025,PACE,Los Angeles,Chinatown Service Center PACE,Full-Dual - UIS State-Only,"$4,550.25 ","$4,787.11 ","$5,044.66 ","$6,343.20 "
01/2025-12/2025,2025,PACE,Los Angeles,Chinatown Service Center PACE,Non-Dual - UIS State-Only,"$7,189.01 ","$7,569.01 ","$7,982.28 ","$8,461.03 "
