2025 Data View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,,
H8849 ,Local CCP ,WELLPOINT INSURANCE COMPANY ,Wellpoint ,"Elevance Health, Inc. ",69%,70%,73%,56%,61%,96%,94%,58%,75%,78%,75%,67%,Not enough data available ,71%,12%,87%,42%,52%,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,81,Not enough data available ,0.37,20%,Medicare shows only a Star Rating for this topic ,99%,98%,100%,100%,0.37,20%,Medicare shows only a Star Rating for this topic ,87,Not enough data available ,98,84%,86%,84%,88%,90%
H8854 ,Local CCP ,"CAREFIRST ADVANTAGE DSNP, INC. ",CareFirst BlueCross BlueShield Medicare Advantage ,"CareFirst, Inc. ",75%,67%,67%,54%,60%,96%,97%,Not enough data available ,68%,78%,74%,65%,43%,69%,12%,81%,60%,54%,81,81,89,85,86,86,0.53,20%,Medicare shows only a Star Rating for this topic ,96%,94%,100%,100%,0.53,20%,Medicare shows only a Star Rating for this topic ,84,86,99,82%,82%,81%,93%,87%
H8879 ,Local CCP ,"Healthy Mississippi, Inc. ","Healthy Mississippi, Inc. ",Singh Holdings LLC ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H8889 ,Local CCP ,MEDICA HEALTH PLANS ,Medica ,Medica Holding Company ,81%,82%,76%,45%,No data available ,No data available ,No data available ,22%,81%,89%,79%,48%,45%,85%,12%,90%,78%,59%,81,82,91,86,88,88,0.08,5%,Medicare shows only a Star Rating for this topic ,98%,95%,92%,95%,0.08,5%,Medicare shows only a Star Rating for this topic ,86,90,99,89%,92%,91%,67%,87%
H8894 ,Local CCP ,Inland Empire Health Plan ,IEHP DualChoice ,INLAND EMPIRE HEALTH PLAN ,71%,72%,67%,Plan too new to be measured ,63%,89%,90%,29%,77%,75%,69%,Plan too new to be measured ,Plan too new to be measured ,72%,12%,83%,45%,50%,79,81,91,85,88,83,0.15,8%,Not enough data available ,98%,93%,81%,75%,0.15,8%,Not enough data available ,88,87,95,83%,83%,80%,60%,88%
H8902 ,Local CCP ,"SCAN HEALTH PLAN TEXAS, INC. ",SCAN Health Plan ,SCAN Group ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,95%,No data available ,No data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,93%,100%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,100,Not enough data available ,89%,97%,Not required to report ,Not enough data available
H8908 ,Local CCP ,"HUMANA MEDICAL PLAN OF MICHIGAN, INC. ",Humana ,Humana Inc. ,70%,73%,57%,47%,78%,94%,97%,33%,74%,79%,78%,67%,Not enough data available ,70%,12%,87%,54%,56%,79,Not enough data available ,91,Not enough data available ,87,Not enough data available ,0.29,24%,Medicare shows only a Star Rating for this topic ,97%,98%,98%,97%,0.29,24%,Medicare shows only a Star Rating for this topic ,87,89,85,84%,87%,85%,80%,88%
H8917 ,Local CCP ,DEVOTED HEALTH INSURANCE COMPANY OF WASHINGTON ,Devoted Health ,"Devoted Health, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H8928 ,Local CCP ,FALLON COMMUNITY HEALTH PLAN ,Fallon Health ,"Fallon Community Health Plan, Inc. ",72%,68%,75%,54%,100%,96%,100%,73%,77%,80%,71%,73%,50%,93%,11%,93%,59%,78%,79,82,89,86,90,83,0.08,4%,Medicare shows only a Star Rating for this topic ,100%,94%,89%,95%,0.08,4%,Medicare shows only a Star Rating for this topic ,90,89,98,90%,89%,88%,90%,92%
H8947 ,Local CCP ,PEAK HEALTH INSURANCE CORPORATION ,Peak Health ,"West Virginia United Health System, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,65%,64%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H8967 ,Local CCP ,SANFORD HEALTH PLAN ,Great Plains Medicare Advantage ,Sanford Health ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,91%,95%,95%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,90%,94%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,96,Not enough data available ,89%,98%,93%,Not enough data available
H9001 ,Local CCP ,FALLON COMMUNITY HEALTH PLAN ,Fallon Health ,"Fallon Community Health Plan, Inc. ",82%,80%,74%,48%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,63%,77%,81%,71%,51%,40%,71%,12%,94%,53%,78%,80,85,93,87,89,85,0.09,7%,Medicare shows only a Star Rating for this topic ,99%,96%,92%,97%,0.09,7%,Medicare shows only a Star Rating for this topic ,87,90,98,88%,91%,90%,86%,90%
H9003 ,Local CCP ,KAISER FOUNDATION HP OF THE N W ,Kaiser Permanente ,"Kaiser Foundation Health Plan, Inc. ",83%,86%,86%,52%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,81%,85%,88%,86%,51%,50%,90%,10%,90%,94%,67%,75,76,89,85,87,84,0.05,2%,Medicare shows only a Star Rating for this topic ,97%,99%,98%,100%,0.05,2%,Medicare shows only a Star Rating for this topic ,93,95,100,90%,91%,91%,92%,91%
H9042 ,Local CCP ,"SOUTHEASTERN INDIANA HEALTH ORGANIZATION, INC. ",MyTruAdvantage ,"SIHO Holding, Inc. ",Not enough data available ,81%,74%,56%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,60%,82%,76%,Not enough data available ,Not enough data available ,87%,No data available ,Not enough data available ,75%,Not enough data available ,83,87,92,90,90,87,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,89%,89%,Not enough data available ,Not enough data available ,Medicare shows only a Star Rating for this topic ,90,91,99,76%,89%,92%,88%,82%
H9047 ,Local CCP ,PROVIDENCE HEALTH ASSURANCE ,Providence Medicare Advantage Plans ,Providence St Joseph Health ,80%,84%,79%,51%,77%,98%,94%,52%,85%,91%,76%,50%,49%,96%,10%,88%,92%,60%,78,80,91,86,88,87,0.06,4%,Medicare shows only a Star Rating for this topic ,99%,96%,95%,94%,0.06,4%,Medicare shows only a Star Rating for this topic ,86,88,95,88%,91%,90%,79%,85%
H9065 ,Local CCP ,"AMH HEALTH, LLC ",AMH Health ,"Elevance Health, Inc. ",75%,78%,73%,47%,60%,97%,94%,26%,74%,81%,74%,60%,47%,86%,11%,86%,61%,56%,81,81,Not enough data available ,84,82,86,0.12,20%,Medicare shows only a Star Rating for this topic ,96%,96%,100%,100%,0.12,20%,Medicare shows only a Star Rating for this topic ,84,85,98,87%,90%,89%,89%,83%
H9066 ,Local CCP ,VISITING NURSE ASSOCIATION OF CENTRAL NEW YORK ,Nascentia Health Plus ,VISITING NURSE ASSOCIATION OF CENTRAL NEW YORK ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,95%,7%,9%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,CMS identified issues with this plan's data ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,95%,62%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,99,Not enough data available ,85%,85%,97%,85%
H9096 ,Local CCP ,"DEAN HEALTH PLAN, INC. ",Dean Advantage ,Medica Holding Company ,81%,82%,79%,52%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,34%,83%,90%,79%,51%,46%,81%,10%,90%,78%,55%,80,83,91,87,86,89,0.08,4%,Medicare shows only a Star Rating for this topic ,99%,96%,88%,81%,0.08,4%,Medicare shows only a Star Rating for this topic ,87,91,100,88%,92%,91%,92%,87%
H9147 ,Local CCP ,BLUE CROSS AND BLUE SHIELD OF NC SENIOR HEALTH ,Blue Cross and Blue Shield of North Carolina ,Blue Cross and Blue Shield of North Carolina ,55%,64%,62%,53%,61%,95%,92%,Not enough data available ,59%,81%,75%,77%,Not enough data available ,60%,14%,78%,46%,52%,80,82,90,87,87,87,0.4,43%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,97%,95%,0.4,43%,Medicare shows only a Star Rating for this topic ,88,90,98,82%,85%,84%,85%,85%
H9153 ,Local CCP ,"WEST VIRGINIA SENIOR ADVANTAGE, INC. ",West Virginia Senior Advantage ,"SNP Holdings, LLC ",Not enough data available ,No data available ,Plan too small to be measured ,No data available ,CMS identified issues with this plan's data ,7%,2%,Not enough data available ,No data available ,0%,Not enough data available ,No data available ,No data available ,Not enough data available ,No data available ,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,0.09,4%,Not enough data available ,Not enough data available ,Not enough data available ,89%,83%,0.09,4%,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,100,86%,88%,94%,98%,87%
H9179 ,Local CCP ,TRINITY HEALTH PLAN OF MICHIGAN INC ,Trinity Health Plan of Michigan ,Trinity Health Corporation ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,95%,92%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H9191 ,Local CCP ,"PROVIDER PARTNERS HEALTH PLAN OF MISSOURI, INC. ",Provider Partners Health Plans ,"Rifkin Managed Care Holding, LLC ",37%,64%,Plan too small to be measured ,No data available ,100%,100%,100%,Not enough data available ,81%,79%,Not enough data available ,No data available ,No data available ,Not enough data available ,10%,Not enough data available ,Not enough data available ,25%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,0,4%,Medicare shows only a Star Rating for this topic ,47%,71%,73%,80%,0,4%,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,99,91%,89%,87%,95%,82%
H9207 ,Local CCP ,"HEALTH PARTNERS PLANS, INC. ",Jefferson Health Plans ,Thomas Jefferson University ,78%,72%,70%,55%,72%,93%,95%,49%,75%,82%,74%,76%,47%,69%,14%,93%,55%,59%,79,81,91,Not enough data available ,88,Not enough data available ,0.11,16%,Medicare shows only a Star Rating for this topic ,100%,95%,91%,94%,0.11,16%,Medicare shows only a Star Rating for this topic ,88,89,99,87%,86%,85%,94%,94%
H9219 ,Local CCP ,"AMH HEALTH PLANS OF MAINE, INC. ",AMH Health ,"Elevance Health, Inc. ",79%,79%,76%,50%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,80%,84%,77%,Not enough data available ,Not enough data available ,71%,No data available ,No data available ,56%,54%,78,83,Not enough data available ,86,79,89,0.19,25%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,100%,100%,0.19,25%,Medicare shows only a Star Rating for this topic ,80,Not enough data available ,98,88%,93%,87%,Not enough data available ,80%
H9231 ,Local CCP ,DEVOTED HEALTH INSURANCE COMPANY OF TENNESSEE INC ,Devoted Health ,"Devoted Health, Inc. ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,95%,91%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,99,Not enough data available ,82%,91%,Not enough data available ,Not enough data available
H9239 ,Demo ,UNITEDHEALTHCARE INSURANCE COMPANY ,UnitedHealthcare ,"UnitedHealth Group, Inc. ",No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available
H9306 ,Local CCP ,"ALTERWOOD ADVANTAGE, INC. ",Alterwood Advantage ,"LifeBridge Health, Inc. ",Not enough data available ,65%,71%,54%,87%,91%,94%,Not enough data available ,67%,85%,76%,65%,37%,53%,11%,89%,43%,59%,82,83,91,86,86,85,0.42,15%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,97%,95%,0.42,15%,Medicare shows only a Star Rating for this topic ,86,88,99,79%,83%,80%,95%,86%
H9364 ,Local CCP ,"WELLCARE OF MAINE, INC. ",Wellcare ,Centene Corporation ,72%,73%,67%,41%,64%,95%,94%,30%,76%,83%,83%,53%,35%,78%,9%,84%,68%,51%,78,83,88,84,83,83,0.21,24%,Medicare shows only a Star Rating for this topic ,90%,90%,98%,100%,0.21,24%,Medicare shows only a Star Rating for this topic ,86,88,97,90%,90%,90%,90%,84%
H9387 ,Local CCP ,"SUNFLOWER STATE HEALTH PLAN, INC. ",Wellcare by Allwell ,Centene Corporation ,59%,49%,57%,38%,55%,98%,91%,Not enough data available ,59%,66%,70%,52%,Not enough data available ,51%,No data available ,Not enough data available ,42%,44%,82,88,Not enough data available ,85,81,87,0.81,43%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,98%,100%,0.81,43%,Medicare shows only a Star Rating for this topic ,85,Not enough data available ,98,85%,87%,87%,92%,80%
H9412 ,Local CCP ,"GEISINGER QUALITY OPTIONS, INC. ",Geisinger Gold ,"Risant Health, Inc. ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,No data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,No data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not required to report ,Not enough data available
H9431 ,Local CCP ,FIRST HEALTH LIFE & HEALTH INSURANCE COMPANY ,Aetna Medicare ,CVS Health Corporation ,67%,67%,61%,51%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,44%,78%,88%,73%,50%,45%,87%,9%,84%,53%,54%,77,81,90,84,83,84,0.27,18%,Medicare shows only a Star Rating for this topic ,90%,96%,100%,97%,0.27,18%,Medicare shows only a Star Rating for this topic ,85,89,99,85%,89%,88%,88%,81%
H9460 ,Local CCP ,"CIGNA HEALTHCARE OF ST LOUIS, INC. ",Cigna Healthcare ,The Cigna Group ,61%,66%,61%,46%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,67%,79%,71%,50%,48%,75%,12%,81%,56%,55%,81,84,91,87,83,Not enough data available ,0.41,33%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,95%,97%,0.41,33%,Medicare shows only a Star Rating for this topic ,87,90,100,83%,87%,86%,Not enough data available ,84%
H9469 ,Local CCP ,WELLPOINT LIFE AND HEALTH INSURANCE COMPANY ,Simply Healthcare ,"Elevance Health, Inc. ",Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,No data available ,No data available ,No data available ,Plan too new to be measured ,Plan too new to be measured ,29%,No data available ,Not enough data available ,24%,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,56%,Not enough data available ,Not enough data available ,Not enough data available ,100%,100%,Not enough data available ,56%,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,99,77%,88%,86%,Not enough data available ,77%
H9485 ,Local CCP ,"Mass General Brigham Health Plan, Inc. ",Mass General Brigham Health Plan ,Mass General Brigham Incorporated ,89%,93%,86%,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,66%,85%,75%,Plan too new to be measured ,Plan too new to be measured ,94%,No data available ,Not enough data available ,84%,Not enough data available ,80,87,88,89,88,90,Not enough data available ,8%,Not enough data available ,Not enough data available ,Not enough data available ,89%,92%,Not enough data available ,8%,Not enough data available ,85,88,99,84%,89%,91%,85%,82%
H9489 ,Local CCP ,"VERMONT BLUE ADVANTAGE, INC. ",Vermont Blue Advantage ,Blue Cross Blue Shield of Michigan Mutual Ins. Co. ,60%,71%,Plan too small to be measured ,50%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,75%,86%,64%,Not enough data available ,Not enough data available ,47%,No data available ,Not enough data available ,49%,No data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,98%,98%,Not enough data available ,Not enough data available ,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,100,90%,91%,90%,Not enough data available ,73%
H9525 ,Local CCP ,COMPCARE HEALTH SERVICES INSURANCE CORPORATION ,Anthem Blue Cross and Blue Shield ,"Elevance Health, Inc. ",67%,70%,62%,42%,65%,99%,97%,29%,71%,82%,72%,54%,38%,85%,12%,86%,62%,64%,84,84,89,86,86,88,0.16,17%,Medicare shows only a Star Rating for this topic ,98%,99%,100%,100%,0.16,17%,Medicare shows only a Star Rating for this topic ,84,87,98,83%,87%,86%,88%,84%
H9529 ,Local CCP ,WYOBLUE ADVANTAGE INC ,WyoBlue Advantage ,Blue Cross Blue Shield of Michigan Mutual Ins. Co. ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H9572 ,Local CCP ,BCBS OF MICHIGAN MUTUAL INSURANCE COMPANY ,Blue Cross Blue Shield of Michigan ,Blue Cross Blue Shield of Michigan Mutual Ins. Co. ,83%,83%,76%,53%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,47%,84%,91%,82%,57%,48%,78%,10%,84%,58%,63%,82,86,89,86,88,86,0.05,1%,Medicare shows only a Star Rating for this topic ,97%,98%,100%,100%,0.05,1%,Medicare shows only a Star Rating for this topic ,90,89,99,88%,91%,90%,90%,85%
H9576 ,Demo ,NEIGHBORHOOD HEALTH PLAN OF RHODE ISLAND ,NEIGHBORHOOD HEALTH PLAN OF RHODE ISLAND ,NEIGHBORHOOD HEALTH PLAN OF RHODE ISLAND ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available
H9585 ,Local CCP ,"BOSTON MEDICAL CENTER HEALTH PLAN, INC. ",WellSense Health Plan ,"BMC Health System, Inc. ",79%,75%,77%,55%,77%,96%,97%,Not enough data available ,79%,85%,83%,80%,49%,84%,12%,84%,72%,61%,78,80,89,86,87,85,0.31,7%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,92%,90%,0.31,7%,Medicare shows only a Star Rating for this topic ,87,87,99,89%,89%,88%,79%,93%
H9589 ,Local CCP ,"CLEAR SPRING HEALTH (GA), INC. ",Clear Spring Health ,Group 1001 ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,86%,91%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,100,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available
H9590 ,Local CCP ,"LONGEVITY HEALTH PLAN OF ILLINOIS, INC. ",Longevity Health ,"Longevity Health Founders, LLC ",Not enough data available ,Not enough data available ,Plan too small to be measured ,No data available ,99%,98%,100%,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,No data available ,No data available ,Not enough data available ,No data available ,Not enough data available ,Not enough data available ,19%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,7%,Not enough data available ,Not enough data available ,Not enough data available ,92%,94%,Not enough data available ,7%,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,97,89%,91%,94%,97%,95%
H9615 ,Local CCP ,"MVP HEALTH PLAN, INC. ",MVP HEALTH CARE ,"MVP Health Care, Inc. ",78%,77%,78%,51%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,42%,74%,83%,73%,47%,45%,64%,10%,85%,60%,60%,81,85,93,86,87,86,0.1,4%,Medicare shows only a Star Rating for this topic ,100%,95%,94%,94%,0.1,4%,Medicare shows only a Star Rating for this topic ,86,91,99,87%,90%,88%,72%,83%
